HOMID,PERIOD,AADT,LAADT,AADT_ART,LNART,AADT_MCV,LNMCV,LNAADTAR,LNAADTMC,NLANES,LWIDTH,M,US,UD,RS,RD,SP,HSP,MSP,LSP,USHSP,USMSP,RSHSP,RSMSP,CURV_ST,CURV_MOD,CURV_SHP,CURV_VSH,CURVE50,L_TER,ROLL_TER,MT_TER,SSW_PS,SW_PS,SSW_DS,SW_DS,WCLP,WCLW,FW,MED50,ATLM_PS,ATLM_DS,ATLM_PD,ROP_C,ROP_M,ROP_W,ROP_NO,ROP_O,ROP,ROD_C,ROD_M,ROD_W,ROD_NO,ROD_O,ROD,HEADON_A,REAR_ART,SINGLE_A,INT_ART,SIDESW_A,MERGE_AR,OVER_ART,SHDR_ART,OBJ_ART,SVTURN_A,PED_ART,BIC_ART,MISC_ART,HEADON_M,REAR_MCV,SINGLE_M,INT_MCV,SIDESW_M,MERGE_MC,OVER_MCV,SHDR_MCV,OBJ_MCV,SVTURN_M,PED_MCV,BIC_MCV,MISC_MCV,NewSecId,LENGTH_G,LNLENGZ,LNLENP,HEADON,REAR,SINGLE,INT,SIDESW,MERGE,OVER,SHDR,OBJ,SVTURN,PED,BIC,MISC,CRASHTOT,LNHV,ART,MCV,LNHVAADT
3642,5,2004.4,7.603100043,34.46540796,3.539956153,9.46109238,2.24718785,11.1430562,9.850287893,2,3.066666667,0,1,0,0,0,60,0,1,0,0,1,0,0,0.75,0.25,0,0,0,0.583333333,0.416666667,0,0.5,1.366666667,0.5,1.3,0,0,8.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0.083333333,0.916666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,1.2,7.090076836,8.699514748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78251779,0,0,11.38561783
3643,5,2004.4,7.603100043,34.46540796,3.539956153,9.46109238,2.24718785,11.1430562,9.850287893,2,3,0,1,0,0,0,80,0,1,0,0,1,0,0,1,0,0,0,0,0.375,0.625,0,0.5,1.3,0.5,1.2,0,0,8.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643,0.8,6.684611728,8.29404964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78251779,0,0,11.38561783
3644,5,1801.3,7.496263905,30.97312879,3.433120015,8.502427512,2.140351712,10.92938392,9.636615618,2,3.15,0,1,0,0,0,80,0,1,0,0,1,0,0,0.4,0.6,0,0,1,0,1,0,1.14,1.62,1.24,2.01,0,0,9.93,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644,1,6.907755279,8.517193191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.675681653,0,0,11.17194556
3645,5,1190,7.081708586,20.4,3.015534901,5.6,1.722766598,10.09724349,8.804475184,2,3,0,0,0,1,0,80,0,1,0,0,0,0,1,1,0,0,0,0,0.555555556,0.444444444,0,0.333333333,1.088888889,0.4,1.283333333,0,0,8.372222222,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,1.8,7.495541944,9.104979856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258096538,0,0,10.33980512
3646,5,1190,7.081708586,20.4,3.015534901,5.6,1.722766598,10.09724349,8.804475184,2,3.2,0,0,0,1,0,100,1,0,0,0,0,1,0,0.5,0.5,0,0,1,0.8,0.2,0,1,1,0.57,1.13,0,0,8.53,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646,1,6.907755279,8.517193191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258096538,0,0,10.33980512
3647,5,1190,7.081708586,20.4,3.015534901,5.6,1.722766598,10.09724349,8.804475184,2,3.092307692,0,0,0,1,0,100,1,0,0,0,0,1,0,0.538461538,0.461538462,0,0,0,1,0,0,1.115384615,1.115384615,1.023076923,1.023076923,0,0,8.323076923,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647,1.3,7.170119543,8.779557456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258096538,0,0,10.33980512
3648,5,937.4,6.843110085,17.2,2.844909384,4.4,1.481604541,9.688019469,8.324714626,2,3.378378378,0,1,0,0,0,100,1,0,0,1,0,0,0,0.621621622,0.378378378,0,0,0,1,0,0,0.921621622,0.921621622,0.921621622,0.921621622,0,0,8.6,0,0,0,0,0,0.027027027,0,0.054054054,0.918918919,1,0,0.027027027,0,0.189189189,0.783783784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648,3.7,8.216088099,9.825526011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.072693315,0,0,9.9158034
3649,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.5,0,0,0,1,0,100,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,1,6.907755279,8.517193191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3650,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.5,0,0,0,1,0,100,1,0,0,0,0,1,0,0.611111111,0.388888889,0,0,0,1,0,0,1,1,0.888888889,0.888888889,0,0,8.888888889,0,0,0,0,0,0,0,0.111111111,0.888888889,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,1.8,7.495541944,9.104979856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3651,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.43,0,0,0,1,0,100,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.953333333,0.953333333,0.57,0.57,0,0,8.383333333,0,0,0,0,0,0,0,0.366666667,0.633333333,1,0,0,0,0.166666667,0.833333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3651,3,8.006367568,9.61580548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3652,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.2,0,0,0,1,0,100,1,0,0,0,0,1,0,0.571428571,0.428571429,0,0,0,1,0,0,0.8,0.8,0.8,0.8,0,0,8,0,0,0,0,0,0,0,0.142857143,0.857142857,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652,1.4,7.244227516,8.853665428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3653,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.214150943,0,0,0,1,0,100,1,0,0,0,0,1,0,0.849056604,0.150943396,0,0,0,0.943396226,0.056603774,0,0.8,0.8,0.771698113,0.771698113,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653,5.3,8.5754621,10.18490001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3654,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.518181818,0,0,0,1,0,100,1,0,0,0,0,1,0,0.454545455,0.545454545,0,0,1,0.363636364,0.636363636,0,1.345454545,1.345454545,1.263636364,1.263636364,0,0,9.645454545,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654,1.1,7.003065459,8.612503371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3655,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.569565217,0,0,0,1,0,100,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.039130435,1.039130435,0.695652174,0.695652174,0,0,8.873913043,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3655,2.3,7.740664402,9.350102314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3656,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.257894737,0,0,0,1,0,100,1,0,0,0,0,1,0,0.631578947,0.263157895,0.105263158,0,0,1,0,0,0.8,0.8,0.7,0.7,0,0,8.015789474,0,0,0,0,0,0,0,0,1,1,0,0,0,0.210526316,0.789473684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656,1.9,7.549609165,9.159047078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3657,5,566.6,6.339653587,12.3,2.509599262,2.7,0.993251773,8.84925285,7.33290536,2,3.415857605,0,0,0,1,0,100,1,0,0,0,0,1,0,0.906148867,0.093851133,0,0,0,0.792880259,0.207119741,0,0.838187702,0.838187702,0.78802589,0.78802589,0,0,8.457928803,0,0,0,0,0,0,0,0.03236246,0.96763754,1,0,0,0,0.097087379,0.902912621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657,6.18,8.72907355,10.33851146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050201,0,0,9.047703788
3715,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,2.8,0,1,0,0,0,50,0,1,0,0,1,0,0,0.5,0.5,0,0,1,1,0,0,0.833333333,1.333333333,0.833333333,1.333333333,0,0,8.266666667,0,0,0,0,0,0,0,0.166666667,0.833333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3715,0.6,6.396929655,8.006367568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3716,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.171428571,0,0,0,1,0,100,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.904761905,1,0.904761905,1,0,0,8.342857143,0,0,0,0,0,0,0,0.238095238,0.761904762,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716,2.1,7.649692624,9.259130536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3717,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.108333333,0,0,0,1,0,100,1,0,0,0,0,1,0,0.458333333,0.541666667,0,0,1,0.791666667,0.208333333,0,1,1,1,1,0,0,8.216666667,0,0,0,0,0,0,0,0.125,0.875,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717,2.4,7.783224016,9.392661929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3718,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.2,0,0,0,1,0,100,1,0,0,0,0,1,0,0.4,0.6,0,0,1,1,0,0,1,1,1,1,0,0,8.4,0,0,0,0,0,0,0,0.08,0.92,1,0,0,0,0.04,0.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718,2.5,7.824046011,9.433483923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3719,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.266666667,0,0,0,1,0,100,1,0,0,0,0,1,0,0.976190476,0.023809524,0,0,0,1,0,0,0.966666667,1.038095238,0.966666667,1.038095238,0,0,8.60952381,0,0,0,0,0,0,0,0.071428571,0.928571429,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719,4.2,8.342839804,9.952277717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3720,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3,0,0,0,1,0,100,1,0,0,0,0,1,0,0.642857143,0.357142857,0,0,0,1,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,1.4,7.244227516,8.853665428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3721,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3,0,0,0,1,0,100,1,0,0,0,0,1,0,0.571428571,0.428571429,0,0,0,1,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3721,1.4,7.244227516,8.853665428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3722,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.09375,0,0,0,1,0,100,1,0,0,0,0,1,0,0.5,0.5,0,0,0,1,0,0,0.15,2.5875,0.13125,2.56875,0,0,11.34375,0,0,0,0,0,0,0,0.0625,0.9375,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3722,1.6,7.377758908,8.987196821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3723,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.5,0,0,0,1,0,100,1,0,0,0,0,1,0,0.538461538,0.461538462,0,0,0,1,0,0,0.8,0.8,0.7,0.7,0,0,8.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3723,1.3,7.170119543,8.779557456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3724,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.5,0,0,0,1,0,100,1,0,0,0,0,1,0,0.692307692,0.307692308,0,0,0,1,0,0,0.8,0.8,0.7,0.7,0,0,8.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724,1.3,7.170119543,8.779557456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3725,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.5,0,0,0,1,0,100,1,0,0,0,0,1,0,0.777777778,0.222222222,0,0,0,1,0,0,0.8,0.8,0.7,0.7,0,0,8.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725,1.8,7.495541944,9.104979856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3726,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.107142857,0,0,0,1,0,100,1,0,0,0,0,1,0,0.571428571,0.285714286,0.142857143,0,0,1,0,0,0.171428571,2.528571429,0.15,2.507142857,0,0,11.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3726,1.4,7.244227516,8.853665428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3727,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3.068493151,0,0,0,1,0,100,1,0,0,0,0,1,0,0.931506849,0.068493151,0,0,0,1,0,0,0.616438356,1.561643836,0.616438356,1.561643836,0,0,9.260273973,0,0,0,0,0,0,0,0.01369863,0.98630137,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,7.3,8.895629627,10.50506754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3728,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3,0,0,0,1,0,100,1,0,0,0,0,1,0,0.625,0.375,0,0,0,1,0,0,1,1,1,1,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728,1.6,7.377758908,8.987196821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3729,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3,0,0,0,1,0,100,1,0,0,0,0,1,0,0.892857143,0.107142857,0,0,0,1,0,0,0.976190476,1.003571429,0.976190476,1.003571429,0,0,8.007142857,0,0,0,0,0,0,0,0.035714286,0.964285714,1,0,0,0,0.035714286,0.964285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,8.4,9.035986985,10.6454249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3730,5,132.8,4.888844237,4.3,1.458615023,5.5,1.704748092,6.34745926,6.593592329,2,3,0,1,0,0,0,60,0,1,0,0,1,0,0,0.611353712,0.262008734,0,0,0,1,0,0,0.301310044,1.209606987,0.301310044,1.209606987,0,0,8.419213974,0,0,0,0,0,0,0,0,0.873362445,1,0,0,0,0,0.873362445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730,1.145,7.043159916,8.652597828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282382386,0,0,7.171226623
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.01,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.02,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.03,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.04,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.05,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.06,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.07,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.08,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.09,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.1,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.11,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.12,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.13,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
3760,5,42.6,3.751854253,2,0.693147181,2.7,0.993251773,4.445001434,4.745106026,2,3.290972523,0,0,0,1,0,100,1,0,0,0,0,1,0,0.991345738,0.008654262,0,0,0,1,0,0,0.124459109,1.167784509,0.125865426,1.16643228,0,0,8.916161835,0,0,0,0,0,0,0,0.094115102,0.905884898,1,0,0,0,0.098442233,0.901557767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.14,10,9.210340372,10.81977828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547562509,0,0,5.299416762
