Iteration,Family,Upper Vars,Lower Vars,Val RMSE,BIC,Pareto Efficient,Beats benchmark (BIC+RMSE),BIC improvement vs benchmark,RMSE improvement vs benchmark,Joint improvement score,Selected by Pareto
1167,nb,"FC_1, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",FRICTION_Z,17.03665384003001,1154.0985396237525,False,True,,,,False
1050,nb,"FC_1, MIMEDSH_Z, TANGENT_Z","FRICTION_Z, MXMEDSH_Z",16.334650552079456,1154.1052908570043,False,True,,,,False
1160,nb,"FC_1, GBRPM_Z, MIMEDSH_Z, TANGENT_Z",MXMEDSH_Z,16.235687542321326,1154.1122960858468,False,True,,,,False
930,nb,"FC_1, LANES_Z, MIMEDSH_Z, MXGRDIFF_Z",MXMEDSH_Z,16.63460641216581,1154.1411511301085,False,True,,,,False
1121,nb,"FC_1, FRICTION_Z, MIMEDSH_Z, TANGENT_Z",MXMEDSH_Z,16.312763846573482,1154.1433157877625,False,True,,,,False
1186,nb,"AVESNOW_Z, MXMEDSH_Z",MIMEDSH_Z,17.07802829815816,1154.18273528629,False,True,,,,False
1001,nb,"FC_1, GRADEBR_Z, INTECHAG_Z","MIMEDSH_Z, MXMEDSH_Z",17.018750559194526,1154.2136373763897,False,True,,,,False
1211,nb,"MEDWIDTH_Z, MXMEDSH_Z",MIMEDSH_Z,17.05247881024562,1154.223567268641,False,True,,,,False
1172,nb,"SPEED_Z, TANGENT_Z","MIMEDSH_Z, MXMEDSH_Z",16.51792068550572,1154.2242039332039,False,True,,,,False
2174,nb,"FC_1, MXMEDSH_Z, TANGENT_Z","CURVES_Z, MIMEDSH_Z",16.50825070085087,1154.2660726312597,False,True,,,,False
2189,nb,"FC_1, TANGENT_Z",MIMEDSH_Z,17.467510919947767,1154.2714116345787,False,True,,,,False
2006,nb,"MIMEDSH_Z, MINRAD_Z","CURVES_Z, MXMEDSH_Z",16.5684986555604,1154.2891293357181,False,True,,,,False
2088,nb,"CPM_Z, MXMEDSH_Z",MIMEDSH_Z,16.894457053300908,1154.3238376376523,False,True,,,,False
1084,nb,"MIMEDSH_Z, WIDTH_Z","CURVES_Z, MXMEDSH_Z",16.46443609379681,1154.3565563785749,False,True,,,,False
2176,nb,"AVESNOW_Z, FC_1, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,16.565829799174065,1154.424487436122,False,True,,,,False
1250,nb,"FC_1, INTECHAG_Z, WIDTH_Z","MIMEDSH_Z, MXMEDSH_Z",16.965095417851124,1154.439226035431,False,True,,,,False
2100,nb,"GRADEBR_Z, MXMEDSH_Z",MIMEDSH_Z,17.03509483875663,1154.4414436815416,False,True,,,,False
1203,nb,"AVESNOW_Z, MIMEDSH_Z, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,16.74391397126333,1154.450074664053,False,True,,,,False
919,nb,"INTECHAG_Z, MIMEDSH_Z, WIDTH_Z",MXMEDSH_Z,17.27823681216988,1154.4518442246037,False,True,,,,False
1031,nb,"FC_1, HISNOW, INTECHAG_Z, MIMEDSH_Z","CURVES_Z, MXMEDSH_Z",16.947002447530483,1154.4658221995926,False,True,,,,False
1806,nb,"MXGRADE_Z, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,16.819506172473226,1154.4681847765087,False,True,,,,False
1119,nb,"FC_1, INTECHAG_Z","AVEPRE_Z, MIMEDSH_Z, MXMEDSH_Z",16.97884207545841,1154.4878290449376,False,True,,,,False
1196,nb,"CURVES_Z, FC_1, INTECHAG_Z, MIMEDSH_Z","MEDWIDTH_Z, MXMEDSH_Z",16.875068762823037,1154.4994925305434,False,True,,,,False
1187,nb,"AVEPRE_Z, FC_1, INTECHAG_Z","MIMEDSH_Z, MXMEDSH_Z",16.97833684807439,1154.5210049464702,False,True,,,,False
1118,nb,"FC_1, LANES_Z, MIMEDSH_Z, MXMEDSH_Z",MIMEDSH_Z,16.715512929880852,1154.5394911981136,False,True,,,,False
1259,nb,"MIMEDSH_Z, MXMEDSH_Z, TANGENT_Z",AVESNOW_Z,17.019913266704474,1154.6574460889192,False,True,,,,False
1995,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",MINRAD_Z,17.189131650493252,1154.660150875928,False,True,,,,False
1152,nb,"MIMEDSH_Z, MXMEDSH_Z, TANGENT_Z",MEDWIDTH_Z,16.994466448792682,1154.671065556931,False,True,,,,False
2153,nb,"FC_1, LANES_Z, LOWPRE","MIMEDSH_Z, MXMEDSH_Z",16.906632416250154,1154.6886437864498,False,True,,,,False
1064,nb,"MEDWIDTH_Z, MIMEDSH_Z, TANGENT_Z",MXMEDSH_Z,16.860707102360035,1154.7037688500634,False,True,,,,False
1157,nb,"FC_1, INTECHAG_Z, LANES_Z, MXMEDSH_Z",MIMEDSH_Z,17.238396434636304,1154.709806527252,False,True,,,,False
1054,nb,"CURVES_Z, INTECHAG_Z, MIMEDSH_Z, TANGENT_Z",MXMEDSH_Z,17.21195952483921,1154.7693674531286,False,True,,,,False
1037,nb,"CURVES_Z, FC_1, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",HISNOW,17.18788307750985,1154.7744333627984,False,True,,,,False
1252,nb,"FC_1, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z, WIDTH_Z",CURVES_Z,17.11071626636859,1154.775649268647,False,True,,,,False
1145,nb,"MIMEDSH_Z, TANGENT_Z",MIMEDSH_Z,17.18704548124325,1154.7868129969013,False,True,,,,False
1183,nb,"LANES_Z, MIMEDSH_Z","HISNOW, MXMEDSH_Z",17.273913771657124,1154.843207496753,False,True,,,,False
1058,nb,"LANES_Z, MIMEDSH_Z, MXMEDSH_Z",ACCESS_Z,17.03181020502449,1154.8547011513829,False,True,,,,False
2159,nb,"FC_1, TANGENT_Z","LANES_Z, MIMEDSH_Z, MXMEDSH_Z",16.57942247820941,1154.8581019626497,False,True,,,,False
1228,nb,"HISNOW, MIMEDSH_Z, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,16.807342196443606,1154.8674400641935,False,True,,,,False
1198,nb,"FC_1, INTECHAG_Z, SPEED_Z","MIMEDSH_Z, MXMEDSH_Z",16.994932485355793,1154.8801482361532,False,True,,,,False
1146,nb,"FC_1, INTECHAG_Z, MXMEDSH_Z","MIMEDSH_Z, WIDTH_Z",17.140818613869968,1154.8890108282021,False,True,,,,False
2057,nb,"FC_1, MIMEDSH_Z, MXMEDSH_Z, URB",MIMEDSH_Z,16.299177967241874,1154.9130208033673,False,True,,,,False
1230,nb,"FC_1, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z","CURVES_Z, MXMEDSH_Z",16.72779001565697,1154.9158330730288,False,True,,,,False
2185,nb,"FC_1, MXMEDSH_Z, TANGENT_Z","MIMEDSH_Z, URB",16.755421957038724,1154.923431880396,False,True,,,,False
981,nb,"FC_1, MIMEDSH_Z, MXMEDSH_Z, SPEED_Z",MIMEDSH_Z,16.248793548614195,1154.9265115262876,False,True,,,,False
1151,nb,"CURVES_Z, FC_1, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",MXMEDSH_Z,16.776909975186822,1154.94494684179,False,True,,,,False
1241,nb,"CURVES_Z, FC_1, FRICTION_Z, INTECHAG_Z, MIMEDSH_Z",MXMEDSH_Z,16.962689502604363,1154.9523324225174,False,True,,,,False
1077,nb,"LANES_Z, MIMEDSH_Z, MXMEDSH_Z",SPEED_Z,16.894799671533264,1154.9553658801408,False,True,,,,False
948,nb,"FC_1, INTECHAG_Z, MXMEDSH_Z","MIMEDSH_Z, SLOPE_Z",17.46503113383059,1154.9597513799938,False,True,,,,False
1958,nb,"MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z",MEDWIDTH_Z,16.76759908134216,1154.968472347646,False,True,,,,False
1010,nb,"CURVES_Z, FC_1, GRADEBR_Z, INTECHAG_Z, MIMEDSH_Z",MXMEDSH_Z,16.918944596797854,1154.9814319057036,False,True,,,,False
2172,nb,"FC_1, MXMEDSH_Z, TANGENT_Z","LANES_Z, MIMEDSH_Z",16.794342082250434,1155.0044968305901,False,True,,,,False
962,nb,"FC_1, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z, TANGENT_Z",URB,17.190135092923914,1155.0167025421638,False,True,,,,False
1188,nb,"CURVES_Z, FC_1, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",WIDTH_Z,17.16234228077318,1155.0445360842364,False,True,,,,False
1239,nb,"MIMEDSH_Z, MXMEDSH_Z, TANGENT_Z, URB",MIMEDSH_Z,16.68158230773496,1155.0548664445853,False,True,,,,False
2186,nb,"FC_1, MIGRADE_Z, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,16.496405211812966,1155.0735457373794,False,True,,,,False
1503,nb,"FC_1, FC_2, INTECHAG_Z, MXMEDSH_Z",MIMEDSH_Z,17.112197780200216,1155.1054006033264,False,True,,,,False
1120,nb,"LANES_Z, MIMEDSH_Z","LANES_Z, MXMEDSH_Z",16.676559953780476,1155.132349851156,False,True,,,,False
2169,nb,"AVEPRE_Z, FC_1, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,16.627628837737458,1155.1462776218289,False,True,,,,False
995,nb,"FC_1, GRADEBR_Z, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,17.089270909174807,1155.1484275923813,False,True,,,,False
1178,nb,"FC_1, FC_2, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,17.10956423220915,1155.150752691377,False,True,,,,False
1497,nb,"FC_1, FC_2, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,17.10956423220915,1155.150752691377,False,True,,,,False
2048,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",FRICTION_Z,17.124235266249634,1155.1827706066626,False,True,,,,False
1038,nb,"CURVES_Z, FC_1, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,17.095921377645826,1155.1855557105448,False,True,,,,False
2002,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",LANES_Z,17.158686826338386,1155.2047993379606,False,True,,,,False
2062,nb,"ACCESS_Z, FC_1, MIMEDSH_Z, MXMEDSH_Z",MIMEDSH_Z,16.1681257883808,1155.205801554598,False,True,,,,False
2191,nb,"FC_1, INTPM_Z, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,16.453874050816086,1155.2216279387462,False,True,,,,False
978,nb,"CURVES_Z, FC_1, MIMEDSH_Z","AVESNOW_Z, MXMEDSH_Z",16.191406952889007,1155.226567200513,False,True,,,,False
1891,nb,"FC_1, LOWPRE, MIMEDSH_Z","FRICTION_Z, MXMEDSH_Z",16.578494579139836,1155.2283578675467,False,True,,,,False
1210,nb,"INTECHAG_Z, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,17.47557510944558,1155.2645790700767,False,True,,,,False
2177,nb,"FC_1, MXMEDSH_Z, TANGENT_Z","MIMEDSH_Z, WIDTH_Z",16.59822509093348,1155.2664599306158,False,True,,,,False
1201,nb,"AVEPRE_Z, CURVES_Z, INTECHAG_Z, MIMEDSH_Z",MXMEDSH_Z,17.249084369020682,1155.2721568994962,False,True,,,,False
1133,nb,"FC_1, MIMEDSH_Z, MXMEDSH_Z","MIMEDSH_Z, WIDTH_Z",16.382371522099255,1155.2802955021182,False,True,,,,False
2043,nb,"CURVES_Z, MXMEDSH_Z","MIMEDSH_Z, MINRAD_Z",16.904628969041006,1155.281495186915,False,True,,,,False
2171,nb,"FC_1, HISNOW, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,16.556030457473508,1155.314296399927,False,True,,,,False
1124,nb,"LANES_Z, MIMEDSH_Z, MXMEDSH_Z",AVESNOW_Z,17.13717758663791,1155.3353901265145,False,True,,,,False
2165,nb,"FC_1, MXMEDSH_Z, TANGENT_Z","ACCESS_Z, MIMEDSH_Z",16.621953785222086,1155.3441106241924,False,True,,,,False
1164,nb,"FC_1, MIMEDSH_Z, MXMEDSH_Z, TANGENT_Z","MIMEDSH_Z, WIDTH_Z",16.41476912286444,1155.3777669174897,False,True,,,,False
1238,nb,"LANES_Z, MIMEDSH_Z","AVESNOW_Z, MXMEDSH_Z",17.026885171773493,1155.3810442872757,False,True,,,,False
2192,nb,"FC_1, MXMEDSH_Z, TANGENT_Z","HISNOW, MIMEDSH_Z",16.56722529116369,1155.3921291472939,False,True,,,,False
2101,nb,"GRADEBR_Z, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,16.6959051779603,1155.4066610087507,False,True,,,,False
1882,nb,"MIMEDSH_Z, MXMEDSH_Z, SPEED_Z",FRICTION_Z,16.770816875381108,1155.4365454265924,False,True,,,,False
1202,nb,"CPM_Z, LANES_Z, MIMEDSH_Z",MXMEDSH_Z,16.8181255988828,1155.4761727804519,False,True,,,,False
2183,nb,"FC_1, MXMEDSH_Z, TANGENT_Z","FRICTION_Z, MIMEDSH_Z",16.63398325411041,1155.4833332456728,False,True,,,,False
2187,nb,"FC_1, MXMEDSH_Z, SPEED_Z, TANGENT_Z",MIMEDSH_Z,16.525262712161457,1155.538210818521,False,True,,,,False
2194,nb,"FC_1, MXMEDSH_Z, TANGENT_Z","MIMEDSH_Z, MXMEDSH_Z",16.469020425534712,1155.5559356817953,False,True,,,,False
1920,nb,"MIGRADE_Z, MIMEDSH_Z, MXMEDSH_Z",FRICTION_Z,17.004973411676296,1155.5591316002362,False,True,,,,False
1258,nb,"LANES_Z, MIMEDSH_Z, MXMEDSH_Z",MXMEDSH_Z,17.089168711690498,1155.5812914794262,False,True,,,,False
2017,nb,"AVESNOW_Z, MIMEDSH_Z, MXMEDSH_Z",LANES_Z,17.176263569656292,1155.6385908866905,False,True,,,,False
937,nb,"MXGRADE_Z, MXMEDSH_Z","ACCESS_Z, MIMEDSH_Z",16.646984558137092,1155.6427435738,False,True,,,,False
1042,nb,"FC_2, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,16.783279024512346,1155.6434367985785,False,True,,,,False
1992,nb,"CURVES_Z, MINRAD_Z","MIMEDSH_Z, MXMEDSH_Z",16.71080679509586,1155.7085421645959,False,True,,,,False
2008,nb,"MIMEDSH_Z, MINRAD_Z, SPEED_Z",MXMEDSH_Z,16.551250109922773,1155.7187805772023,False,True,,,,False
1061,nb,"CURVES_Z, MIMEDSH_Z, MXMEDSH_Z",URB,16.870185655405717,1155.7262037570993,False,True,,,,False
1023,nb,"FC_1, LANES_Z, MIMEDSH_Z, MXMEDSH_Z",AVESNOW_Z,16.77185066921498,1155.7518256592323,False,True,,,,False
2021,nb,"AVESNOW_Z, MIMEDSH_Z, MXMEDSH_Z",SPEED_Z,16.659150148019616,1155.7632879266607,False,True,,,,False
1034,nb,"FC_1, INTPM_Z, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,16.296926319006634,1155.7725170643303,False,True,,,,False
1991,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",AVEPRE_Z,16.891931985812576,1155.7726572873219,False,True,,,,False
1127,nb,"MIMEDSH_Z, MXMEDSH_Z, WIDTH_Z",LANES_Z,17.069741771364324,1155.7800687237027,False,True,,,,False
2005,nb,"MIGRADE_Z, MIMEDSH_Z, MINRAD_Z",MXMEDSH_Z,16.88744153077806,1155.7935451806866,False,True,,,,False
2241,nb,"FC_1, MIMEDSH_Z",MIMEDSH_Z,17.06604006807306,1155.8115469549498,False,True,,,,False
1090,nb,"FC_2, INTECHAG_Z, MIMEDSH_Z",MXMEDSH_Z,17.384247654961875,1155.825938284338,False,True,,,,False
1237,nb,"FC_1, MIMEDSH_Z, URB","CURVES_Z, MXMEDSH_Z",16.32400300957419,1155.833073383626,False,True,,,,False
2142,nb,"FC_1, LANES_Z, MIMEDSH_Z, MXMEDSH_Z",LANES_Z,16.21244803590264,1155.8441646183849,False,True,,,,False
2210,nb,"FC_1, MIMEDSH_Z",CURVES_Z,17.399106404732525,1155.86961764934,False,True,,,,False
1086,nb,"EXPOSE_Z, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,16.80617487234835,1155.8916793437047,False,True,,,,False
1111,nb,"FC_1, INTECHAG_Z, SLOPE_Z","CURVES_Z, MIMEDSH_Z, MXMEDSH_Z",17.022255529220658,1155.9467939641581,False,True,,,,False
2001,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",ACCESS_Z,16.87662129127509,1155.9634511511747,False,True,,,,False
1075,nb,"FC_1, INTECHAG_Z, MIMEDSH_Z, MXGRDIFF_Z, MXMEDSH_Z","CURVES_Z, MXMEDSH_Z",16.58356332063325,1155.9821407729157,False,True,,,,False
1057,nb,"ACCESS_Z, FC_1, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,16.50862335109069,1155.997613968638,False,True,,,,False
1015,nb,"FC_1, MIMEDSH_Z, MXMEDSH_Z","ACCESS_Z, CURVES_Z",16.504700251708087,1155.9995875043596,False,True,,,,False
2003,nb,"EXPOSE_Z, MIMEDSH_Z","MINRAD_Z, MXMEDSH_Z",17.142771445560403,1156.0117512203267,False,True,,,,False
1905,nb,"CURVES_Z, MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z",MINRAD_Z,16.727015765477134,1156.0580977100037,False,True,,,,False
2046,nb,"MEDWIDTH_Z, MIMEDSH_Z, MXMEDSH_Z",MINRAD_Z,16.984702601044077,1156.0838068185049,False,True,,,,False
1902,nb,"CURVES_Z, LOWPRE, MIMEDSH_Z, MXGRADE_Z",MXMEDSH_Z,16.546330782473028,1156.0854488460116,False,True,,,,False
2116,nb,"GRADEBR_Z, MXGRDIFF_Z, MXMEDSH_Z",MIMEDSH_Z,16.996895041165295,1156.0955029445224,False,True,,,,False
1027,nb,"FC_1, HISNOW, MIMEDSH_Z, MXMEDSH_Z",HISNOW,16.251654993145657,1156.1166243255805,False,True,,,,False
2050,nb,"FC_1, MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",AVESNOW_Z,16.562063741348226,1156.1414922971067,False,True,,,,False
982,nb,"CPM_Z, FC_1, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,16.303959862246977,1156.1991529185182,False,True,,,,False
959,nb,"FC_1, GBRPM_Z, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,16.390634506358925,1156.223903750144,False,True,,,,False
1884,nb,"INTPM_Z, MIMEDSH_Z, MXMEDSH_Z",FRICTION_Z,16.926278317341797,1156.2385535659012,False,True,,,,False
2122,nb,"MIGRADE_Z, MIMEDSH_Z, MXMEDSH_Z",ACCESS_Z,16.92718187123365,1156.2652255628998,False,True,,,,False
965,nb,"FC_1, INTPM_Z, LANES_Z, MIMEDSH_Z",MXMEDSH_Z,16.439166221585793,1156.2698784419645,False,True,,,,False
1024,nb,"EXPOSE_Z, FC_1, MIMEDSH_Z, MXMEDSH_Z",CURVES_Z,16.44633291236827,1156.2869202037832,False,True,,,,False
1998,nb,"MIMEDSH_Z, MINRAD_Z","ACCESS_Z, MXMEDSH_Z",16.767474770281016,1156.30721338163,False,True,,,,False
1986,nb,"HISNOW, MIMEDSH_Z, MINRAD_Z",MXMEDSH_Z,16.931512725494397,1156.3275767541154,False,True,,,,False
938,nb,"FC_1, LANES_Z, MIMEDSH_Z","AVEPRE_Z, MXMEDSH_Z",16.588788562194765,1156.3306610725733,False,True,,,,False
1997,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",URB,17.06235258731784,1156.3352632530741,False,True,,,,False
872,nb,"GBRPM_Z, MIMEDSH_Z, WIDTH_Z",MXMEDSH_Z,16.717423393256947,1156.351157983153,False,True,,,,False
2059,nb,"FC_1, INTPM_Z, MIMEDSH_Z, MXMEDSH_Z",URB,16.585194701970458,1156.3727098622303,False,True,,,,False
1260,nb,"INTECHAG_Z, MINRAD_Z","MIMEDSH_Z, MXMEDSH_Z",17.411612544312796,1156.38070678248,False,True,,,,False
1996,nb,"INTECHAG_Z, MINRAD_Z","MIMEDSH_Z, MXMEDSH_Z",17.411612544312796,1156.38070678248,False,True,,,,False
2019,nb,"MIGRADE_Z, MIMEDSH_Z, MXMEDSH_Z",AVESNOW_Z,17.06557475904971,1156.412211956835,False,True,,,,False
2012,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",AVESNOW_Z,16.981481844368865,1156.436784000045,False,True,,,,False
1000,nb,"FC_1, MIMEDSH_Z, SLOPE_Z","AVESNOW_Z, MXMEDSH_Z",16.78601319301184,1156.4610004991357,False,True,,,,False
2010,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",MEDWIDTH_Z,16.96387764040271,1156.4835418047803,False,True,,,,False
868,nb,"FC_1, MIMEDSH_Z",MEDWIDTH_Z,17.131460230560155,1156.5049257516794,False,True,,,,False
2009,nb,"MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z",MXMEDSH_Z,17.11658144655754,1156.5084140912068,False,True,,,,False
2220,nb,"FC_1, MIMEDSH_Z",AVESNOW_Z,17.453500037910732,1156.5225146955258,False,True,,,,False
2115,nb,"GRADEBR_Z, MIMEDSH_Z, MXMEDSH_Z",SPEED_Z,16.614883592564187,1156.5299454839383,False,True,,,,False
980,nb,"FC_1, LANES_Z, MIMEDSH_Z, MXMEDSH_Z",ACCESS_Z,16.813827284004752,1156.562979005169,False,True,,,,False
2054,nb,"FC_1, HISNOW, MIMEDSH_Z, MXMEDSH_Z",URB,16.678923571341866,1156.563686186408,False,True,,,,False
968,nb,"FC_1, MIMEDSH_Z",ACCESS_Z,17.568309206637842,1156.5896445716073,False,True,,,,False
2020,nb,"AVESNOW_Z, MIMEDSH_Z, MXMEDSH_Z",AVEPRE_Z,16.900395417446266,1156.5924631836351,False,True,,,,False
2195,nb,"FC_2, MXMEDSH_Z, TANGENT_Z",MIMEDSH_Z,17.09380608237342,1156.651250174485,False,True,,,,False
857,nb,"CPM_Z, MIMEDSH_Z, MXMEDSH_Z",FRICTION_Z,16.949429900662786,1156.6590213663862,False,True,,,,False
1007,nb,"FC_1, MEDWIDTH_Z, MIMEDSH_Z, MXMEDSH_Z",AVESNOW_Z,16.497182913978534,1156.6680130881618,False,True,,,,False
1956,nb,"MIGRADE_Z, MIMEDSH_Z, MXMEDSH_Z",MEDWIDTH_Z,16.961079512365128,1156.6755862491243,False,True,,,,False
2152,nb,"LANES_Z, URB","MIMEDSH_Z, MXMEDSH_Z",17.14462635628635,1156.6808742601008,False,True,,,,False
908,nb,"FC_1, LANES_Z, MIMEDSH_Z, MXMEDSH_Z",WIDTH_Z,16.793531316048195,1156.685271619596,False,True,,,,False
2134,nb,"FC_1, MIGRADE_Z, MIMEDSH_Z, MXMEDSH_Z",WIDTH_Z,16.503887837659406,1156.705738115781,False,True,,,,False
2149,nb,"AVESNOW_Z, FC_1, LANES_Z","MIMEDSH_Z, MXMEDSH_Z",16.620266082993385,1156.7263985493632,False,True,,,,False
1994,nb,"MIMEDSH_Z, MINRAD_Z","MEDWIDTH_Z, MXMEDSH_Z",16.8201861911186,1156.7314053620976,False,True,,,,False
958,nb,"FC_1, GBRPM_Z, MIMEDSH_Z, MXMEDSH_Z",MINRAD_Z,16.55994231063856,1156.744274798737,False,True,,,,False
2007,nb,"MINRAD_Z, SPEED_Z","MIMEDSH_Z, MXMEDSH_Z",16.585444093813454,1156.7450994919266,False,True,,,,False
2055,nb,"AVEPRE_Z, FC_1, MIMEDSH_Z, MXMEDSH_Z",URB,16.72885721545043,1156.7624338988412,False,True,,,,False
2139,nb,"FC_1, MIGRADE_Z, MIMEDSH_Z, MXMEDSH_Z",ACCESS_Z,16.47266187914265,1156.7804540762772,False,True,,,,False
1981,nb,"GBRPM_Z, MIMEDSH_Z, MINRAD_Z",MXMEDSH_Z,16.79205687482749,1156.7825877080725,False,True,,,,False
1026,nb,"FC_1, GRADEBR_Z, LANES_Z, MIMEDSH_Z",MXMEDSH_Z,16.56435397766007,1156.8118390789389,False,True,,,,False
922,nb,"FC_1, GBRPM_Z, MIMEDSH_Z","AVESNOW_Z, MXMEDSH_Z",16.27815082259901,1156.8409624071182,False,True,,,,False
2102,nb,"GRADEBR_Z, MXGRADE_Z, MXMEDSH_Z",MIMEDSH_Z,16.795491851369572,1156.883991604163,False,True,,,,False
1502,nb,"FC_1, FC_2, INTECHAG_Z, MIMEDSH_Z, MXMEDSH_Z",MIMEDSH_Z,16.833884597428895,1156.9054742255996,False,True,,,,False
1244,nb,"AVESNOW_Z, CURVES_Z, INTECHAG_Z, MIMEDSH_Z",MXMEDSH_Z,17.23156116610534,1156.9671511128067,False,True,,,,False
1810,nb,"MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z, TANGENT_Z, WIDTH_Z",MIMEDSH_Z,16.515445493688546,1156.9708616810365,False,True,,,,False
2063,nb,"ACCESS_Z, LOWPRE, MIMEDSH_Z, MXMEDSH_Z",MIMEDSH_Z,16.918490596487146,1156.9821045791475,False,True,,,,False
974,nb,"FC_1, INTECHAG_Z","CURVES_Z, MXMEDSH_Z",17.075604353447922,1156.9848170215946,False,True,,,,False
2022,nb,"HISNOW, MIMEDSH_Z, MXMEDSH_Z",AVESNOW_Z,17.077018847091903,1156.9870792476406,False,True,,,,False
877,nb,"FC_1, INTPM_Z, MIGRADE_Z, MIMEDSH_Z",MXMEDSH_Z,16.088047946022495,1157.0029340424808,False,True,,,,False
2125,nb,"MIGRADE_Z, MXMEDSH_Z","MIMEDSH_Z, WIDTH_Z",16.9728092071279,1157.047128818002,False,True,,,,False
2027,nb,"AVESNOW_Z, MIMEDSH_Z, MXMEDSH_Z",HISNOW,17.11223696277129,1157.048434365172,False,True,,,,False
1173,nb,"FC_1, MIMEDSH_Z",HISNOW,17.368252921728388,1157.0673764235166,False,True,,,,False
2223,nb,"FC_1, MIMEDSH_Z",HISNOW,17.368252921728388,1157.0673764235166,False,True,,,,False
1831,nb,"MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z, TANGENT_Z",HISNOW,16.76676335491882,1157.079574257539,False,True,,,,False
2052,nb,"FC_1, MIMEDSH_Z",URB,17.538622567557812,1157.088260320844,False,True,,,,False
2110,nb,"GRADEBR_Z, MIMEDSH_Z, MXMEDSH_Z",ACCESS_Z,16.875633641540247,1157.1055461556753,False,True,,,,False
2133,nb,"AVESNOW_Z, FC_1, MIGRADE_Z, MXMEDSH_Z",MIMEDSH_Z,16.5316743446602,1157.1126365218242,False,True,,,,False
1952,nb,"MIMEDSH_Z, MXMEDSH_Z","ACCESS_Z, MEDWIDTH_Z",16.879177478766458,1157.1132388579383,False,True,,,,False
2025,nb,"MIMEDSH_Z, MXMEDSH_Z","AVESNOW_Z, HISNOW",17.112602066548217,1157.12552278699,False,True,,,,False
2217,nb,"FC_1, MIMEDSH_Z",LANES_Z,17.287988649953398,1157.2100098931082,False,True,,,,False
1206,nb,"FC_1, MIMEDSH_Z",WIDTH_Z,17.389641425821623,1157.2619405346213,False,True,,,,False
942,nb,"FC_1, GBRPM_Z, MIMEDSH_Z, MXMEDSH_Z",WIDTH_Z,16.536192323066214,1157.2756069238803,False,True,,,,False
2213,nb,"FC_1, MIMEDSH_Z",SPEED_Z,17.434270320634198,1157.2856274509186,False,True,,,,False
902,nb,"FC_1, INTECHAG_Z, MIMEDSH_Z",MEDWIDTH_Z,17.626321349732297,1157.3214057004457,False,True,,,,False
1028,nb,"AVEPRE_Z, FC_1, MIMEDSH_Z, MXMEDSH_Z",ACCESS_Z,16.57857200607558,1157.3360461562,False,True,,,,False
2073,nb,"ACCESS_Z, FC_1, MIMEDSH_Z, MXMEDSH_Z",FRICTION_Z,16.624744268078853,1157.386147358275,False,True,,,,False
2105,nb,"GRADEBR_Z, MIMEDSH_Z, MXMEDSH_Z",HISNOW,17.04038079865311,1157.3894996685967,False,True,,,,False
