Iteration,Family,Phase,Upper Vars,Lower Vars,Val Poisson Dev,Val RMSE,AIC,BIC,AADT elasticity min,AADT elasticity p10,AADT elasticity median,AADT elasticity p90,AADT elasticity share positive,Monotonic AADT OK
328,poisson,random,"AVESNOW_Z, CPM_Z, DOUBLE_Z, FC_Z, GBRPM_Z, MIMEDSH_Z, MXGRDIFF_Z, SINGLE_Z, TRAIN_Z","ACCESS_Z, AVEPRE_Z, HISNOW, WIDTH_Z",743.298302925922,17.158016516192276,1806.1667762982815,1852.7559584067903,0.6815553943920033,0.7201611497410011,0.7310168141204108,0.7558431561907359,1.0,yes
419,poisson,random,"INTPM_Z, MXGRADE_Z","FRICTION_Z, SLOPE_Z",743.9475779943871,17.807708767043664,1915.2003581436584,1933.8360309870618,0.8065249668735114,0.8111237137655483,0.8163361377674417,0.8192801640391086,1.0,yes
108,nb,random,"AVEPRE_Z, FRICTION_Z, HISNOW, LNAADT_Z, MIMEDSH_Z, MINRAD_Z, MXGRADE_Z, TANGENT_Z, TRAIN_Z","MIMEDSH_Z, MINRAD_Z, SLOPE_Z",743.9785230149553,17.97315780484307,1142.9130050942626,1189.5021872027714,-0.46034198301525336,-0.15097595778342024,-0.10579122816723302,0.05898232697758516,0.23636363636363636,no
373,nb,random,"ACCESS_Z, AVEPRE_Z, AVESNOW_Z, EXPOSE_Z, FRICTION_Z, LNAADT_Z, LOWPRE, MIMEDSH_Z, PEAKHR_Z, WIDTH_Z","LANES_Z, MIMEDSH_Z, URB",744.0185042696185,17.931101561007125,1151.4963414260505,1201.1914690084598,-0.47609165773432766,-0.13076478616183634,-0.13076478616183634,0.047814623606317636,0.2909090909090909,no
140,poisson,random,"ACCESS_Z, MEDWIDTH_Z, MIGRADE_Z, MIMEDSH_Z, MINRAD_Z, MXMEDSH_Z, PEAKHR_Z, SLOPE_Z, TANGENT_Z, WIDTH_Z",AVEPRE_Z,744.387631904598,17.256455850002443,1778.6900273529761,1819.0673185136836,0.7994306521212415,0.7999527715393356,0.8107967902228285,0.8179699077667981,1.0,yes
76,nb,random,"GBRPM_Z, LOWPRE, SINGLE_Z",MIMEDSH_Z,746.6470761885008,17.387609810313474,1142.385440729186,1164.12705904649,0.7834346954799326,0.830853996150166,0.8545636464852826,0.8545636464852826,1.0,yes
376,nb,random,"ACCESS_Z, DOUBLE_Z, FRICTION_Z, INTPM_Z, LNAADT_Z, MXGRADE_Z, SINGLE_Z, TANGENT_Z","HISNOW, MIMEDSH_Z",746.7627453292139,17.698333082812905,1144.871039094918,1185.2483302556254,-0.14060454392851365,-0.10209589935855447,-0.08284157707357488,-0.07563516927897976,0.0,no
243,nb,random,"ACCESS_Z, AVEPRE_Z, AVESNOW_Z, FRICTION_Z, GRADEBR_Z, INTECHAG_Z, MIMEDSH_Z, MXGRADE_Z, SINGLE_Z","AVEPRE_Z, AVESNOW_Z, MXMEDSH_Z, WIDTH_Z",746.8109270756461,17.388394305052977,1134.7857390146746,1184.4808665970838,-0.4046703995467338,0.3076371049926614,0.7186269009389278,0.88351439740272,0.9636363636363636,no
166,poisson,random,"AVESNOW_Z, DOUBLE_Z, LANES_Z, MIMEDSH_Z, MINRAD_Z, MXGRDIFF_Z, PEAKHR_Z, SLOPE_Z","PEAKHR_Z, SPEED_Z, WIDTH_Z",746.9132657857475,17.491865723087248,1830.331069969671,1870.7083611303785,0.30008825298602343,0.4292826225302231,0.733297679018497,0.8234414821472948,1.0,yes
482,poisson,random,"CURVES_Z, DOUBLE_Z, FRICTION_Z, MIMEDSH_Z, MINRAD_Z, MXGRADE_Z, MXMEDSH_Z",MXMEDSH_Z,747.5722174027185,16.862927871429385,1717.333771073602,1748.3932258126079,0.7624986234588628,0.7624986234588628,0.7624986234588628,0.8394169256583539,1.0,yes
12,poisson,random,"ACCESS_Z, LANES_Z, MIMEDSH_Z, TRAIN_Z, URB",WIDTH_Z,748.7757385276425,17.46780930676614,1858.743875842381,1883.5914396335857,0.7670379601072075,0.7670379601072075,0.7670379601072075,0.7815863919136841,1.0,yes
173,poisson,random,"AVEPRE_Z, CPM_Z, FRICTION_Z, MIGRADE_Z, MIMEDSH_Z, TANGENT_Z",PEAKHR_Z,750.2812423708021,17.74856639179093,1851.9354490006765,1879.8889582657816,0.8556328547466323,0.8568636924343745,0.8597067541356381,0.860356844463671,1.0,yes
396,nb,random,"AVEPRE_Z, AVESNOW_Z, MIMEDSH_Z, MXGRADE_Z, MXGRDIFF_Z, SPEED_Z","HISNOW, PEAKHR_Z, WIDTH_Z",750.5670128818907,17.479618343301727,1141.8337803122015,1179.1051259990086,0.8249176308791253,0.8267300144796926,0.8325279400219929,0.8468888251997174,1.0,yes
261,poisson,random,"FRICTION_Z, GRADEBR_Z, MXGRADE_Z, SLOPE_Z",FRICTION_Z,750.7992721607089,17.957654459314572,1911.5692275182203,1933.3108458355243,0.7922824045785762,0.7974591551941611,0.8050204720381846,0.8107271262600891,1.0,yes
238,poisson,random,"GBRPM_Z, MXMEDSH_Z","MIMEDSH_Z, MINRAD_Z, SLOPE_Z",750.9289398890758,17.004516964248975,1799.4592882782608,1821.200906595565,0.742627338594982,0.7918091499575911,0.8246048473442465,0.8292204676513455,1.0,yes
16,poisson,random,"LANES_Z, LNAADT_Z, MIMEDSH_Z, MINRAD_Z, MXGRADE_Z, MXGRDIFF_Z, SINGLE_Z, TRAIN_Z","AVESNOW_Z, MXMEDSH_Z, SLOPE_Z, SPEED_Z",751.0769421878789,17.284507791674223,1753.6179353025473,1797.1011719371554,-0.11728282177925414,-0.10406325583720365,-0.09675896610351685,-0.06786612803171682,0.0,no
443,nb,random,"LANES_Z, SLOPE_Z",AVESNOW_Z,751.8356592414988,18.927620023200472,1155.853941151003,1174.4896139944065,0.9394037393688117,0.939769051154577,0.9400101435762611,0.9400468751086506,1.0,yes
23,poisson,random,"ACCESS_Z, AVEPRE_Z, EXPOSE_Z, MIGRADE_Z, MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z, SPEED_Z, TANGENT_Z, WIDTH_Z","AVESNOW_Z, MINRAD_Z, MXMEDSH_Z, SLOPE_Z",752.0353368665702,17.311154478144353,1755.4720774647756,1805.1672050471848,0.6974732351436722,0.712769510900896,0.7228332153025078,0.7265033990866682,1.0,yes
456,nb,random,"AVESNOW_Z, GBRPM_Z, INTECHAG_Z, LNAADT_Z, MIMEDSH_Z, SLOPE_Z, SPEED_Z","CURVES_Z, MEDWIDTH_Z",753.7082143376912,17.837805940727314,1145.4690974029184,1182.7404430897254,-0.10570728888728621,-0.0902737979227576,-0.08393530970985455,-0.07335660498590099,0.0,no
501,nb,random,"CPM_Z, FC_Z, HISNOW, MINRAD_Z, SLOPE_Z, TRAIN_Z",MIMEDSH_Z,753.8111601311288,17.933875747947567,1145.5595619733222,1176.619016712328,0.793060389482513,0.8315576808147169,0.8508063264808188,0.8508063264808188,1.0,yes
601,nb,random,"FC_Z, FRICTION_Z, HISNOW, INTECHAG_Z, LANES_Z, MXGRADE_Z, MXGRDIFF_Z, SPEED_Z, TRAIN_Z","FRICTION_Z, MEDWIDTH_Z, MIMEDSH_Z, SPEED_Z",754.022752808589,17.705299751041263,1145.4765117291304,1195.1716393115396,0.6586419513139515,0.7805371267255596,0.8825200835447373,0.9435677381303744,1.0,yes
178,nb,random,"AVESNOW_Z, FC_Z, FRICTION_Z, LOWPRE, MEDWIDTH_Z, MIMEDSH_Z, PEAKHR_Z, TANGENT_Z","MEDWIDTH_Z, PEAKHR_Z, SLOPE_Z, URB",754.4385129521168,17.93712084260995,1147.1058282520175,1193.6950103605263,0.6689762324560792,0.753633431544404,0.8886000424941917,1.0063936611432172,1.0,yes
326,poisson,random,"CURVES_Z, MXGRDIFF_Z, PEAKHR_Z","LANES_Z, MIMEDSH_Z, SLOPE_Z",754.969443834329,17.76627180828855,1838.3874426632365,1863.2350064544412,0.7718680292412785,0.8000019884794994,0.813697525334133,0.816395884559925,1.0,yes
51,nb,random,"EXPOSE_Z, GBRPM_Z, INTECHAG_Z, INTPM_Z, LOWPRE, MXGRDIFF_Z, SPEED_Z, URB",MIMEDSH_Z,755.4815492561927,17.662061835183625,1145.599317953412,1182.870663640219,0.7993237347987019,0.8398781934973588,0.8601554228466872,0.8601554228466872,1.0,yes
254,nb,random,"AVESNOW_Z, CPM_Z, FRICTION_Z, MXGRDIFF_Z, PEAKHR_Z, TRAIN_Z","AVEPRE_Z, HISNOW, MIMEDSH_Z, PEAKHR_Z",756.3682361513361,17.591095268021135,1143.0627544107244,1183.440045571432,0.5549530576073043,0.6396483924912222,0.8171618776056797,0.8781166565576053,1.0,yes
235,nb,random,"LANES_Z, SLOPE_Z",WIDTH_Z,756.7319486390988,18.970986225231204,1155.833815316097,1174.4694881595003,0.9379199807457074,0.9379199807457074,0.9379199807457074,0.9419774418209123,1.0,yes
333,poisson,random,"ACCESS_Z, INTPM_Z, MXGRADE_Z, MXGRDIFF_Z, SLOPE_Z",WIDTH_Z,757.4703935400506,17.98801017307962,1898.214096515939,1923.0616603071437,0.8327217060275417,0.8327217060275417,0.8327217060275417,0.8328986994557942,1.0,yes
337,poisson,random,"FRICTION_Z, GRADEBR_Z, MIMEDSH_Z, SPEED_Z, URB",CURVES_Z,757.5693559427136,17.87435018601083,1830.054075698384,1854.9016394895887,0.8503346345651115,0.8632307547017302,0.8729028448041942,0.876126874838349,1.0,yes
457,nb,random,"CURVES_Z, FC_Z, FRICTION_Z, MIMEDSH_Z, MINRAD_Z, MXGRDIFF_Z, TRAIN_Z","AVEPRE_Z, FRICTION_Z, HISNOW",757.9157891688287,17.770891669276036,1142.7014805771723,1183.0787717378798,0.758288752079156,0.7961800565487623,0.8491462973781857,0.8867632348468472,1.0,yes
120,poisson,random,"GRADEBR_Z, INTECHAG_Z, LOWPRE, MXGRADE_Z, SLOPE_Z, SPEED_Z",PEAKHR_Z,758.4281637178511,18.455847933656358,1831.8924539474926,1859.8459632125978,0.7034607766445948,0.704104133890158,0.704908330447112,0.7084253500561909,1.0,yes
367,poisson,random,"AVEPRE_Z, GBRPM_Z, INTECHAG_Z, MXGRADE_Z, PEAKHR_Z","AVEPRE_Z, MIMEDSH_Z, PEAKHR_Z, URB",760.2063620960172,17.493959010412656,1821.6807138850993,1855.8461140980057,0.3773242065506532,0.5088968564235,0.7988377555583152,0.8722770108007761,1.0,yes
203,poisson,random,"AVEPRE_Z, AVESNOW_Z, FRICTION_Z, GBRPM_Z, MEDWIDTH_Z, MIMEDSH_Z, SINGLE_Z, TANGENT_Z","PEAKHR_Z, SPEED_Z, WIDTH_Z",760.4276913483418,17.188619103990014,1813.7216381285075,1854.098929289215,0.7541359771788203,0.754506145542741,0.7687816073066243,0.781807874722915,1.0,yes
591,nb,random,"ACCESS_Z, AVEPRE_Z, FC_Z, HISNOW, MIMEDSH_Z, MXGRADE_Z, SINGLE_Z, SLOPE_Z, SPEED_Z, URB","HISNOW, LANES_Z, MEDWIDTH_Z, SPEED_Z",760.8634151691324,18.056295368255018,1152.8187081734904,1205.6197812298003,0.5961396317498926,0.6729227166455661,0.8044169481948696,0.8776261608332423,1.0,yes
299,poisson,random,"ACCESS_Z, FRICTION_Z","AVESNOW_Z, LANES_Z, MIMEDSH_Z, MINRAD_Z",762.7524549123856,17.452338321278056,1866.5189035666024,1891.366467357807,0.8013301097153379,0.8280854896145958,0.8440496914795107,0.8487037869542396,1.0,yes
395,poisson,random,"AVEPRE_Z, EXPOSE_Z, INTPM_Z, LNAADT_Z, MXGRADE_Z, TANGENT_Z","AVEPRE_Z, MIMEDSH_Z",762.9736533537557,17.854470617297068,1852.829575292889,1883.889030031895,-0.14177532807861545,-0.13932546633045464,-0.11104288100205431,-0.05838151479553216,0.03636363636363636,no
116,nb,random,"EXPOSE_Z, FC_Z, FRICTION_Z, INTPM_Z, MEDWIDTH_Z, MIMEDSH_Z, SINGLE_Z","AVESNOW_Z, HISNOW, MEDWIDTH_Z, SLOPE_Z",763.5728773229275,17.891423930071202,1149.5982123961126,1193.0814490307207,0.7168017479331499,0.7822577962610747,0.9724589352911223,0.9944050994639924,1.0,yes
239,nb,random,"AVEPRE_Z, CURVES_Z, INTPM_Z, LANES_Z, MXGRADE_Z, SLOPE_Z",MEDWIDTH_Z,765.1246668226727,18.648587297347994,1156.3509437928976,1187.4103985319034,0.8755509653240889,0.8800266126387556,0.8934535545827557,0.8934535545827557,1.0,yes
319,nb,random,"EXPOSE_Z, MEDWIDTH_Z, MXGRDIFF_Z","SLOPE_Z, URB",765.8105211890188,18.644579021315565,1157.2845902951499,1182.1321540863546,0.7564326053970108,0.774006761491112,0.7881042766939094,0.8033182384965675,1.0,yes
293,poisson,random,"GBRPM_Z, GRADEBR_Z, LOWPRE, MEDWIDTH_Z, MIMEDSH_Z, TANGENT_Z",LANES_Z,766.1595157471745,17.30740646166097,1829.4585094344804,1857.4120186995856,0.8717854564211298,0.8717854564211298,0.8717854564211298,0.880112921532576,1.0,yes
309,nb,random,"HISNOW, LANES_Z, LNAADT_Z, LOWPRE, PEAKHR_Z, URB","AVESNOW_Z, HISNOW, MIMEDSH_Z",766.5848268067055,17.825039638824833,1152.1206567300144,1189.3920024168215,-0.22708069120615165,-0.19288717489583307,-0.09909630964352253,-0.07538361124728389,0.0,no
57,nb,random,"LANES_Z, MIGRADE_Z","CURVES_Z, MIMEDSH_Z, PEAKHR_Z",767.4971937735476,17.82703376323897,1145.1013202665158,1169.9488840577205,0.8615323126656764,0.9049756370069687,0.9303064281518376,0.9413433177908337,1.0,yes
464,poisson,random,"CURVES_Z, DOUBLE_Z, FC_Z, GRADEBR_Z, MXGRADE_Z, SLOPE_Z, TANGENT_Z, TRAIN_Z, WIDTH_Z","HISNOW, MIMEDSH_Z",767.94614217991,17.96239105303479,1813.0341500110203,1853.4114411717278,0.7417781086993925,0.7681704442775036,0.7813666120665591,0.7904481392801046,1.0,yes
127,poisson,random,"DOUBLE_Z, GRADEBR_Z, HISNOW, MEDWIDTH_Z, MIMEDSH_Z, MINRAD_Z, MXGRADE_Z, TRAIN_Z","FRICTION_Z, MIMEDSH_Z, PEAKHR_Z, WIDTH_Z",768.0469120365211,17.449744018306145,1748.6834094213348,1792.166646055943,0.4361930014972895,0.8028307249676299,0.8168294213041801,1.0354917668079915,1.0,yes
68,nb,random,"AVESNOW_Z, EXPOSE_Z, LANES_Z, LNAADT_Z, TRAIN_Z","AVESNOW_Z, FRICTION_Z, MIMEDSH_Z, SLOPE_Z",770.4438794766828,18.19898872213978,1145.026315377889,1182.297661064696,-1.0866759317280144,-0.4281655791241739,-0.009987920069474888,0.07195240338473696,0.4727272727272727,no
521,poisson,random,"DOUBLE_Z, FRICTION_Z, INTPM_Z, LNAADT_Z, MIMEDSH_Z, MINRAD_Z, MXGRDIFF_Z, TRAIN_Z","AVESNOW_Z, CURVES_Z, SPEED_Z",770.8751016880464,18.053408529182153,1788.0239652049581,1828.4012563656656,-0.11643791679055959,-0.09834002546237999,-0.07964930915038773,-0.07453210395588843,0.0,no
221,nb,random,"AVESNOW_Z, CPM_Z, CURVES_Z, INTECHAG_Z, INTPM_Z, LANES_Z, MXGRDIFF_Z, SLOPE_Z",PEAKHR_Z,772.2632656023104,18.859801718037488,1150.6016280231174,1187.8729737099243,0.8549310762322334,0.8556362932659162,0.8565178145580195,0.8603730010088182,1.0,yes
177,poisson,random,"EXPOSE_Z, GBRPM_Z, LNAADT_Z, MINRAD_Z, MXGRADE_Z","ACCESS_Z, AVEPRE_Z, MIMEDSH_Z",772.2838338485979,17.83249419141361,1840.5324963391242,1871.59195107813,-0.13127049590777193,-0.10181157735730556,-0.09690910633498999,-0.07693702084808919,0.0,no
106,poisson,random,"AVESNOW_Z, CURVES_Z, DOUBLE_Z, FRICTION_Z, GRADEBR_Z, LANES_Z, LNAADT_Z, MINRAD_Z","AVEPRE_Z, MIMEDSH_Z, SPEED_Z",773.1111731495315,17.76325687730306,1803.7155496773648,1844.0928408380723,-0.13816168303472195,-0.10445657368355578,-0.0944344814891612,-0.07458670532041617,0.0,no
161,poisson,random,"FRICTION_Z, INTPM_Z, LNAADT_Z, MEDWIDTH_Z, MIMEDSH_Z, MINRAD_Z, SLOPE_Z, SPEED_Z","ACCESS_Z, MINRAD_Z",773.4965708352688,18.157944504081474,1856.9225568506822,1894.193902537489,-0.13338019651296396,-0.10374490242621691,-0.08694333708425837,-0.08192344754700882,0.0,no
552,poisson,random,"ACCESS_Z, CPM_Z, FRICTION_Z, GBRPM_Z, MIMEDSH_Z, MXGRDIFF_Z, PEAKHR_Z, TANGENT_Z, TRAIN_Z, URB","ACCESS_Z, MINRAD_Z, PEAKHR_Z",775.1817003425194,17.538752379087143,1841.495182342579,1888.0843644510878,0.7034711131299534,0.7564056370377059,0.8759197404528704,0.9053070207389132,1.0,yes
478,nb,random,"AVEPRE_Z, AVESNOW_Z, GBRPM_Z, LNAADT_Z, MEDWIDTH_Z, MIMEDSH_Z","ACCESS_Z, HISNOW, MINRAD_Z, PEAKHR_Z",776.1281479416958,17.829899302363813,1152.0733436904961,1192.4506348512036,-0.1081036005313466,-0.08980176179311622,-0.0844926324692857,-0.07084725983463228,0.0,no
282,nb,random,"AVEPRE_Z, CPM_Z, FRICTION_Z, GRADEBR_Z, INTECHAG_Z, MINRAD_Z, MXGRADE_Z, SINGLE_Z",CURVES_Z,781.0581005887697,18.480807443067697,1150.7371615727877,1188.0085072595948,0.5952146097536382,0.6142998874656844,0.6286138457497191,0.6333851651777307,1.0,yes
459,nb,random,"GRADEBR_Z, INTPM_Z, MIMEDSH_Z, SLOPE_Z, TANGENT_Z","MEDWIDTH_Z, MXMEDSH_Z",781.2420989449055,17.41725433420352,1137.6757051426505,1168.7351598816563,0.8241710030227317,0.8241710030227317,0.826237655307177,0.8724876948693916,1.0,yes
212,poisson,random,"DOUBLE_Z, FRICTION_Z, GBRPM_Z, INTECHAG_Z, LNAADT_Z, MIMEDSH_Z, SPEED_Z, TRAIN_Z, URB",ACCESS_Z,781.7292214270351,17.747822765757704,1858.9020317699392,1896.173377456746,-0.11942867643801063,-0.07964040721660527,-0.07964040721660527,-0.07964040721660527,0.0,no
290,poisson,random,"CPM_Z, CURVES_Z, FC_Z, GRADEBR_Z, HISNOW, INTPM_Z, MXGRADE_Z, SPEED_Z, TANGENT_Z, TRAIN_Z","FRICTION_Z, MIMEDSH_Z, MINRAD_Z, PEAKHR_Z",782.0867939691585,18.26780533951054,1789.0494563684822,1838.7445839508914,0.7792759197189342,0.8220735934530309,0.8427513119227112,0.8615611472360154,1.0,yes
587,nb,random,"AVESNOW_Z, FC_Z, FRICTION_Z, GRADEBR_Z, LOWPRE, MIGRADE_Z, MINRAD_Z, MXMEDSH_Z","FRICTION_Z, LANES_Z, MIMEDSH_Z, SLOPE_Z",784.0507695165239,17.65957033836347,1140.6961516140161,1187.285333722525,0.7504813211775041,0.8173396227968615,0.8612187100932365,0.877027410142656,1.0,yes
316,poisson,random,"AVESNOW_Z, FC_Z, FRICTION_Z, GBRPM_Z, MIMEDSH_Z, MXGRADE_Z, MXMEDSH_Z, TANGENT_Z, TRAIN_Z","AVESNOW_Z, FRICTION_Z, MIMEDSH_Z",785.9185040914941,17.350157715913824,1643.1935501765447,1686.6767868111529,-0.3939092596337839,0.33785477203662906,0.8645133537322314,1.1012223014112008,0.9636363636363636,no
40,poisson,random,"AVESNOW_Z, INTECHAG_Z, MEDWIDTH_Z, MIMEDSH_Z, MXGRADE_Z, PEAKHR_Z, TANGENT_Z, URB","ACCESS_Z, HISNOW, MINRAD_Z, WIDTH_Z",787.5392049722593,17.782220314952948,1821.2790228932477,1864.7622595278558,0.832380898649421,0.8478348302576425,0.8622751995735891,0.8760233290568578,1.0,yes
146,nb,random,"FRICTION_Z, PEAKHR_Z",SLOPE_Z,790.1680309715688,18.918925556539858,1160.1100823913293,1178.7457552347328,0.8024551329654926,0.8102293119683199,0.8257776699739744,0.8257776699739744,1.0,yes
228,nb,random,"AVEPRE_Z, DOUBLE_Z, FC_Z, FRICTION_Z, GBRPM_Z, LANES_Z, MIMEDSH_Z, MINRAD_Z, SPEED_Z, URB",SLOPE_Z,793.1194146379055,18.322321551553433,1151.0518301890258,1194.535066823634,0.8279451559022717,0.8307574029498739,0.8363818970450783,0.8363818970450783,1.0,yes
448,nb,random,"AVEPRE_Z, CURVES_Z, EXPOSE_Z, INTECHAG_Z, MIGRADE_Z, MIMEDSH_Z, TRAIN_Z, URB, WIDTH_Z","AVESNOW_Z, PEAKHR_Z",795.1835503505065,18.141869538766723,1141.527391142527,1185.0106277771351,0.7152703227404799,0.718723644045234,0.7232269422957381,0.7433177083179504,1.0,yes
164,nb,random,"EXPOSE_Z, GRADEBR_Z, INTECHAG_Z, MIGRADE_Z, MIMEDSH_Z, MINRAD_Z, MXGRADE_Z, SLOPE_Z, TRAIN_Z, URB","AVESNOW_Z, FRICTION_Z, MXMEDSH_Z, WIDTH_Z",795.3308552293656,17.885166276341003,1139.5245423480587,1192.3256154043686,0.6934829860236694,0.6995573374390591,0.7117942065575683,0.7495864794447297,1.0,yes
470,nb,random,"DOUBLE_Z, FRICTION_Z, LNAADT_Z, MIMEDSH_Z, TANGENT_Z, WIDTH_Z",SLOPE_Z,795.3667292859669,18.357931285521126,1141.6791395314,1172.7385942704059,-0.09682558696053191,-0.09205860284607695,-0.08252463461716705,-0.08252463461716705,0.0,no
417,nb,random,"CURVES_Z, EXPOSE_Z, FRICTION_Z, MIMEDSH_Z, SINGLE_Z, SLOPE_Z, URB","CURVES_Z, MXMEDSH_Z, PEAKHR_Z, SPEED_Z",795.6168525242879,17.528568648240228,1140.567209006973,1184.050445641581,0.7870195349065661,0.7965529226937244,0.8282162803009416,0.8683989037070143,1.0,yes
543,poisson,random,"ACCESS_Z, AVEPRE_Z, FRICTION_Z, GBRPM_Z, LOWPRE, MIGRADE_Z","LANES_Z, MEDWIDTH_Z, MIMEDSH_Z",796.5383456585492,17.616411600271803,1814.7699525280082,1848.9353527409146,0.8396419388275426,0.8655097246266135,0.8813629163772699,0.8913775104256842,1.0,yes
165,nb,random,"AVESNOW_Z, CPM_Z, CURVES_Z, INTECHAG_Z, MIMEDSH_Z, MXGRADE_Z, MXGRDIFF_Z, SLOPE_Z, WIDTH_Z","ACCESS_Z, CURVES_Z",799.2435837634606,18.213978464762214,1141.1791962505374,1184.6624328851456,0.723913036814767,0.8032719343337944,0.856627628686681,0.8869623925431184,1.0,yes
393,poisson,random,"AVEPRE_Z, CURVES_Z, FRICTION_Z, GRADEBR_Z, MIMEDSH_Z, MINRAD_Z, MXGRADE_Z, SLOPE_Z, TANGENT_Z, TRAIN_Z",AVEPRE_Z,800.0848191723995,18.368881770226555,1776.0080677020176,1816.385358862725,0.6959497974125933,0.7019159247463055,0.8258278001387875,0.9077932110465553,1.0,yes
103,poisson,random,"FRICTION_Z, HISNOW, LNAADT_Z, MIMEDSH_Z, URB, WIDTH_Z",AVEPRE_Z,803.0667268204276,18.045666209510664,1844.7049868648542,1872.6584961299593,-0.1063137188294665,-0.10565506991745319,-0.09197543866794593,-0.08292661592290149,0.0,no
208,nb,random,"GBRPM_Z, INTPM_Z, LOWPRE, PEAKHR_Z, TANGENT_Z","ACCESS_Z, MIMEDSH_Z, MINRAD_Z, SLOPE_Z",810.5563769866357,18.494999522651057,1147.7317388708896,1185.0030845576966,0.800140929796447,0.8502121758052816,0.8845733634897254,0.8906733978839605,1.0,yes
442,nb,random,"AVEPRE_Z, CURVES_Z, EXPOSE_Z, FRICTION_Z, GBRPM_Z, HISNOW, LNAADT_Z, MIMEDSH_Z, SLOPE_Z, WIDTH_Z",SPEED_Z,810.6046744393389,18.491746671875173,1151.9648152035716,1195.4480518381797,-0.09226302888443036,-0.09226302888443036,-0.09226302888443036,-0.08068400298019733,0.0,no
581,nb,random,"MXGRADE_Z, PEAKHR_Z","CURVES_Z, FRICTION_Z, SLOPE_Z",811.932650401329,18.793009708125986,1158.391867106533,1183.2394308977377,0.7583756905473626,0.7707310344048611,0.7859304927773115,0.7986924664896949,1.0,yes
519,poisson,random,"ACCESS_Z, AVEPRE_Z, GRADEBR_Z, INTECHAG_Z, INTPM_Z, MINRAD_Z, MXGRADE_Z, SLOPE_Z, TRAIN_Z","ACCESS_Z, MIMEDSH_Z",812.6520143750412,18.636046078640977,1814.6545488277238,1855.0318399884313,0.6689292558767912,0.7203550124608838,0.759846629989031,0.759846629989031,1.0,yes
107,nb,random,"AVEPRE_Z, CPM_Z, LANES_Z, LNAADT_Z, LOWPRE, MIGRADE_Z, MIMEDSH_Z, MXGRADE_Z, URB, WIDTH_Z","FRICTION_Z, MEDWIDTH_Z, MIMEDSH_Z, SLOPE_Z",814.3531499637033,18.675632669679754,1153.5219994895942,1206.323072545904,-0.3207075113258116,-0.1252118126194538,-0.10906276709657946,0.005856801423171691,0.18181818181818182,no
121,nb,random,"ACCESS_Z, CURVES_Z, FRICTION_Z, GRADEBR_Z, LOWPRE, TANGENT_Z","AVESNOW_Z, HISNOW, MIMEDSH_Z, MINRAD_Z",815.6251231487996,18.277338898285006,1143.5817766478203,1183.9590678085278,0.8260335729564552,0.8787761905233519,0.911215396975141,0.9179706190702759,1.0,yes
434,nb,random,"FRICTION_Z, INTECHAG_Z, LOWPRE, MINRAD_Z","CURVES_Z, MIMEDSH_Z, MXMEDSH_Z, URB",816.3964151878217,17.576519749190965,1132.4054885166163,1166.5708887295227,0.6920566066344845,0.7163087242258709,0.7355629324903479,0.7551945339737888,1.0,yes
46,poisson,random,"EXPOSE_Z, FC_Z, MIMEDSH_Z, MINRAD_Z, MXGRADE_Z, PEAKHR_Z, SPEED_Z","ACCESS_Z, HISNOW, SLOPE_Z, URB",816.5485283476964,18.72138817535551,1796.0052535654802,1836.3825447261877,0.8814761691083485,0.8974845899426497,0.9165010419725339,0.9321899840676175,1.0,yes
520,nb,random,"AVEPRE_Z, MXGRADE_Z","FRICTION_Z, SLOPE_Z",817.594061158865,18.85217013855549,1157.803105725609,1179.544724042913,0.7478650450951904,0.7608471182694315,0.7745580301274335,0.7843779746416053,1.0,yes
556,nb,random,"EXPOSE_Z, GRADEBR_Z, MXGRADE_Z, URB","FRICTION_Z, MEDWIDTH_Z, SLOPE_Z, URB",818.4896429497098,18.799325030447886,1163.8119057926979,1197.9773060056043,0.684996687334788,0.6977250269264492,0.8412081298813031,0.8612550263679929,1.0,yes
242,poisson,random,"ACCESS_Z, AVEPRE_Z, DOUBLE_Z, LANES_Z, LNAADT_Z, MIMEDSH_Z, MXGRADE_Z, SLOPE_Z, TANGENT_Z",URB,823.3282296769787,18.592297339043995,1816.4415813225392,1853.712927009346,-0.0990434345962795,-0.0990434345962795,-0.08411057271475199,-0.08411057271475199,0.0,no
213,poisson,random,"EXPOSE_Z, GBRPM_Z, HISNOW, LNAADT_Z, LOWPRE, MIGRADE_Z, MIMEDSH_Z, SINGLE_Z, SLOPE_Z, URB","CURVES_Z, PEAKHR_Z, WIDTH_Z",824.9109102553332,18.30557099475599,1801.559364874903,1848.1485469834117,-0.08705048081174956,-0.07966169615257686,-0.07437266324663822,-0.06759912171178888,0.0,no
365,nb,random,"AVEPRE_Z, CPM_Z, GRADEBR_Z, TANGENT_Z","ACCESS_Z, MIMEDSH_Z, SLOPE_Z",826.4563727246143,18.596489265127737,1146.1690034356106,1177.2284581746164,0.7846492779992938,0.8405404290063784,0.8658607093231151,0.8711112996967264,1.0,yes
