Y,US,RSHS,RSMS,O,AADT,MCV,C,CT
0,1,0,0,0.954,0.83,0.45,0,0
0,1,0,0,0.91,0.87,0.41,0,0
0,1,0,0,0.939,0.84,0.36,0,0
0,0,1,0,1.151,0.77,0.14,0,1
0,0,1,0,0.99,0.77,0.14,1,1
0,0,0,1,0.921,0.77,0.14,0,1
0,0,1,0,1.151,0.77,0.14,0,1
0,0,1,0,1.009,0.77,0.14,0,1
0,0,1,0,0.921,0.77,0.14,0,1
0,0,1,0,0.947,0.77,0.14,1,1
0,0,1,0,0.931,0.77,0.14,1,1
0,1,0,0,0.955,0.71,0.2,1,1
0,0,1,0,0.98,0.67,0.21,0,0
0,0,1,0,0.974,0.67,0.21,1,1
0,0,1,0,0.974,0.67,0.21,0,1
0,0,1,0,0.968,0.67,0.21,0,1
0,0,1,0,0.921,0.67,0.21,1,1
0,0,1,0,0.921,0.67,0.21,1,0
0,0,1,0,0.947,0.67,0.21,1,1
0,0,1,0,0.968,0.67,0.21,0,1
0,0,1,0,0.98,0.67,0.21,0,1
0,0,1,0,0.974,0.67,0.21,0,1
0,0,1,0,0.974,0.67,0.21,1,1
0,0,1,0,1.004,0.67,0.21,1,1
0,0,1,0,0.955,0.67,0.21,1,1
0,0,1,0,0.939,0.67,0.21,1,1
0,0,1,0,1.024,0.67,0.21,1,1
0,0,1,0,0.936,0.67,0.21,0,1
0,0,1,0,1.151,0.66,0.45,0,1
0,0,1,0,1.151,0.66,0.45,0,1
0,0,1,0,1.151,0.66,0.45,0,1
0,0,1,0,1.084,0.66,0.45,0,1
0,1,0,0,0.931,0.66,0.45,0,0
0,1,0,0,0.87,0.66,0.45,0,0
0,0,1,0,1.151,0.66,0.45,0,1
0,0,1,0,1.151,0.66,0.45,0,1
0,0,1,0,0.962,0.66,0.45,1,1
0,0,1,0,0.921,0.66,0.45,0,0
0,0,1,0,1.151,0.64,0.43,0,1
0,0,1,0,1.151,0.64,0.43,0,1
0,0,1,0,1.151,0.64,0.43,0,1
0,0,1,0,1.151,0.64,0.43,0,1
0,0,1,0,1.071,0.64,0.43,0,1
0,1,0,0,0.91,0.64,0.43,0,0
0,1,0,0,0.885,0.76,0.5,0,0
0,0,1,0,1.151,0.66,0.44,0,0
0,0,1,0,1.151,0.66,0.44,0,0
0,0,1,0,1.151,0.66,0.44,0,0
0,0,1,0,1.151,0.66,0.44,0,0
0,0,1,0,1.151,0.66,0.44,0,0
0,0,1,0,1.043,0.66,0.44,0,0
0,0,1,0,0.995,0.66,0.44,0,0
0,0,1,0,0.947,0.66,0.44,0,0
0,0,1,0,0.955,0.66,0.44,0,0
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,1.151,0.64,0.46,0,1
0,0,1,0,0.985,0.64,0.46,1,1
0,1,0,0,0.922,0.64,0.45,0,0
0,1,0,0,0.899,0.71,0.45,0,0
0,1,0,0,0.947,0.69,0.45,0,0
0,0,1,0,0.931,0.66,0.46,0,1
0,0,1,0,1.151,0.66,0.46,0,1
0,0,1,0,1.151,0.66,0.46,0,1
0,0,1,0,1.151,0.66,0.46,0,1
0,0,1,0,1.151,0.66,0.46,0,1
0,0,1,0,1.151,0.66,0.46,0,1
0,0,1,0,1.111,0.66,0.46,0,1
0,1,0,0,0.968,0.67,0.46,0,1
0,0,1,0,1.151,0.68,0.46,0,1
0,0,1,0,1.151,0.68,0.46,0,1
1,0,1,0,1.151,0.68,0.46,0,1
1,0,1,0,1.151,0.68,0.46,0,1
0,0,1,0,1.151,0.68,0.46,0,1
0,0,1,0,1.151,0.68,0.46,0,1
0,0,1,0,1.102,0.68,0.46,0,1
0,1,0,0,0.947,0.68,0.42,0,0
0,0,1,0,1.151,0.68,0.42,0,0
0,0,1,0,1.151,0.68,0.42,0,0
0,0,1,0,1.151,0.68,0.42,0,0
0,1,0,0,0.921,0.66,0.42,0,0
0,1,0,0,0.885,0.58,0.41,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.151,0.63,0.47,0,0
0,0,1,0,1.088,0.63,0.47,0,0
0,1,0,0,0.91,0.76,0.61,0,0
0,1,0,0,0.87,0.76,0.61,0,0
0,1,0,0,0.91,0.76,0.61,0,0
0,1,0,0,0.931,0.76,0.61,0,0
0,1,0,0,0.899,0.77,0.61,0,0
0,1,0,0,0.957,0.78,0.62,0,0
0,0,0,1,1.151,0.71,0.47,0,1
0,0,0,1,1.151,0.71,0.47,0,1
0,0,0,1,1.151,0.71,0.47,0,1
0,0,0,1,1.151,0.71,0.47,0,1
0,0,0,1,1.151,0.71,0.47,0,1
0,0,0,1,1.105,0.71,0.47,0,1
0,1,0,0,0.947,0.77,0.47,0,0
0,1,0,0,0.939,0.83,0.46,0,0
0,1,0,0,0.98,0.87,0.46,0,0
0,0,0,0,0.979,0.91,0.49,0,0
0,1,0,0,0.975,0.87,0.5,0,0
0,1,0,0,0.947,0.85,0.5,0,0
0,0,1,0,0.939,0.79,0.49,0,0
0,0,1,0,1.151,0.76,0.47,0,0
0,0,1,0,1.151,0.76,0.47,0,0
0,0,1,0,1.151,0.76,0.47,0,0
0,0,1,0,1.151,0.76,0.47,0,0
0,0,1,0,1.08,0.76,0.47,0,0
0,1,0,0,0.87,0.75,0.46,0,0
0,1,0,0,0.939,0.76,0.48,0,0
0,1,0,0,0.947,0.74,0.48,0,0
0,0,1,0,1.151,0.7,0.48,0,0
0,0,1,0,1.151,0.7,0.48,0,0
0,0,1,0,1.151,0.7,0.48,0,0
0,0,1,0,1.13,0.7,0.48,0,0
0,0,0,1,0.955,0.74,0.45,0,0
0,0,1,0,1.129,0.74,0.44,0,0
0,0,1,0,0.994,0.74,0.44,0,0
0,0,0,0,1.02,0.96,0.61,0,1
0,1,0,0,0.921,0.96,0.61,0,1
0,0,0,1,0.899,0.93,0.57,0,1
0,0,0,1,0.885,0.93,0.57,0,1
0,0,0,1,0.968,0.91,0.57,0,1
0,0,1,0,0.939,0.9,0.57,0,1
0,0,1,0,0.91,0.86,0.58,0,0
0,0,1,0,0.87,0.85,0.58,0,0
1,0,1,0,1.151,0.85,0.58,0,1
0,0,1,0,1.107,0.85,0.58,0,1
0,0,1,0,0.939,0.84,0.57,0,0
0,0,1,0,0.91,0.84,0.57,0,0
0,0,1,0,1.057,0.84,0.57,0,1
0,0,1,0,0.931,0.84,0.57,0,0
0,0,1,0,0.899,0.84,0.57,0,1
0,0,1,0,0.885,0.84,0.57,0,1
0,0,1,0,0.931,0.84,0.57,0,0
0,0,1,0,0.931,0.84,0.57,0,0
0,0,1,0,0.995,0.8,0.61,0,0
0,0,1,0,0.87,0.8,0.61,0,0
1,0,1,0,0.885,0.8,0.61,0,1
0,0,1,0,0.931,0.8,0.61,0,1
0,0,1,0,1.151,0.8,0.61,0,0
0,0,1,0,1.06,0.8,0.61,0,0
0,0,1,0,0.99,0.8,0.61,0,0
0,0,1,0,1.151,0.8,0.61,0,0
0,0,1,0,1.151,0.8,0.61,0,0
0,0,1,0,0.947,0.8,0.61,0,0
0,1,0,0,0.925,0.8,0.61,0,0
0,1,0,0,0.931,0.74,0.57,1,0
0,1,0,0,0.87,0.74,0.57,0,0
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.151,0.74,0.58,0,1
0,0,1,0,1.15,0.74,0.58,0,1
0,1,0,0,0.931,0.76,0.44,0,0
0,0,1,0,0.931,0.72,0.43,0,0
0,0,1,0,0.885,0.67,0.41,0,0
0,0,1,0,0.899,0.67,0.41,0,0
0,0,1,0,0.921,0.67,0.41,0,0
0,0,1,0,0.931,0.67,0.41,0,0
0,0,1,0,1.151,0.64,0.41,0,0
0,0,1,0,1.151,0.64,0.41,0,0
0,0,1,0,1.151,0.64,0.41,0,0
0,0,1,0,1.151,0.64,0.41,0,0
0,0,1,0,1.151,0.64,0.41,0,0
0,0,1,0,1.151,0.64,0.41,0,0
0,0,1,0,1.151,0.64,0.41,0,0
0,0,1,0,1.151,0.64,0.41,0,0
0,0,1,0,1,0.64,0.41,0,0
0,0,1,0,1.151,0.55,0.33,0,0
0,0,1,0,1.151,0.55,0.33,0,0
0,0,1,0,1.151,0.55,0.33,0,0
0,0,1,0,1.151,0.55,0.33,0,0
0,0,1,0,1.151,0.55,0.33,0,0
0,0,1,0,1.151,0.55,0.33,0,0
0,0,1,0,1.113,0.55,0.33,0,0
0,0,1,0,0.931,0.87,0.34,0,1
0,0,1,0,0.921,0.87,0.34,0,1
0,0,1,0,1.151,0.88,0.32,0,1
0,0,1,0,1.151,0.88,0.32,0,1
0,0,1,0,1.095,0.88,0.32,0,1
0,1,0,0,1,0.9,0.11,0,1
0,1,0,0,0.891,0.9,0.11,0,0
0,1,0,0,0.974,0.88,0.45,0,0
0,0,1,0,0.931,0.88,0.45,0,0
0,0,1,0,1.024,0.88,0.45,0,0
0,0,1,0,1.111,0.88,0.45,0,0
0,1,0,0,0.947,0.88,0.45,0,0
0,0,1,0,0.98,0.88,0.45,0,0
0,0,1,0,0.931,0.88,0.45,0,0
0,0,1,0,0.91,0.88,0.45,0,0
0,0,1,0,1.004,0.88,0.45,0,0
1,0,1,0,1.057,0.88,0.45,0,1
0,0,1,0,0.962,0.88,0.45,0,0
0,1,0,0,0.921,0.91,0.36,0,0
0,0,1,0,1.151,0.65,0.07,0,1
0,0,1,0,1.052,0.65,0.07,0,1
0,1,0,0,0.829,0.65,0.07,1,1
0,1,0,0,0.968,0.77,0.36,0,1
0,0,1,0,1.151,0.71,0.31,0,1
0,0,1,0,1.151,0.71,0.31,0,1
0,0,1,0,1.102,0.71,0.31,0,1
0,0,1,0,0.98,0.68,0.28,0,1
0,0,1,0,1.102,0.68,0.28,0,1
0,0,1,0,0.931,0.68,0.28,0,1
0,0,1,0,1.107,0.68,0.28,0,1
0,1,0,0,0.966,0.68,0.28,0,1
0,1,0,0,0.939,0.55,0.23,1,1
0,0,1,0,1.151,0.55,0.23,0,1
0,0,1,0,1.151,0.55,0.23,0,1
0,0,1,0,1.151,0.55,0.23,0,1
0,0,1,0,1.151,0.55,0.23,0,1
0,0,1,0,1.151,0.55,0.23,0,1
0,0,1,0,1.151,0.55,0.23,0,1
0,0,1,0,1.106,0.55,0.23,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
2,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.151,0.77,0.51,0,1
0,0,1,0,1.12,0.77,0.51,0,1
1,1,0,0,0.91,0.83,0.57,0,0
0,1,0,0,0.91,0.83,0.58,0,0
1,0,1,0,1.151,0.83,0.57,0,1
0,0,1,0,1.151,0.83,0.57,0,1
0,0,1,0,1.151,0.83,0.57,0,1
1,0,1,0,1.151,0.83,0.57,0,1
0,0,1,0,1.148,0.83,0.57,0,1
0,0,0,1,0.947,0.82,0.56,1,0
0,0,1,0,1.118,0.82,0.56,0,1
0,0,1,0,0.955,0.82,0.56,0,0
0,0,0,1,0.921,0.84,0.56,0,0
0,1,0,0,1,0.87,0.55,0,1
2,0,1,0,0.99,0.87,0.55,0,0
0,0,1,0,1.074,0.87,0.55,0,1
0,0,1,0,1.004,0.87,0.55,0,1
0,0,1,0,1.004,0.87,0.55,0,0
0,1,0,0,1.013,0.91,0.55,0,0
0,1,0,0,0.939,0.92,0.55,0,0
0,0,0,1,1.111,0.96,0.6,0,0
0,1,0,0,0.899,0.92,0.62,0,0
1,1,0,0,0.895,0.93,0.61,0,0
0,1,0,0,0.899,0.77,0.47,0,0
0,1,0,0,0.899,0.77,0.47,1,0
0,1,0,0,0.885,0.77,0.47,0,0
0,0,1,0,1.151,0.72,0.47,0,1
0,0,1,0,1.151,0.72,0.47,0,1
0,0,1,0,1.151,0.72,0.47,0,1
0,0,1,0,1.095,0.72,0.47,0,1
0,1,0,0,0.841,0.71,0.47,0,0
0,1,0,0,0.852,0.66,0.35,0,0
0,0,0,1,0.939,0.66,0.35,1,1
0,0,1,0,1.095,0.66,0.35,0,1
0,0,1,0,0.985,0.66,0.35,1,1
0,0,1,0,1.151,0.63,0.27,0,1
0,0,1,0,1.151,0.63,0.27,0,1
0,0,1,0,1.151,0.63,0.27,0,1
0,0,1,0,1.151,0.63,0.27,0,1
0,0,1,0,1.124,0.63,0.27,0,1
0,0,1,0,0.974,0.63,0.26,1,0
0,0,1,0,0.939,0.63,0.26,1,0
0,0,1,0,0.995,0.63,0.26,1,1
0,0,1,0,0.99,0.63,0.26,0,1
0,0,1,0,0.947,0.63,0.26,1,1
0,0,1,0,1.151,0.63,0.26,0,1
0,0,1,0,1.151,0.63,0.26,0,1
0,0,1,0,1.151,0.63,0.26,0,1
0,0,1,0,1.151,0.63,0.26,0,1
0,0,1,0,1.151,0.63,0.26,0,1
0,0,1,0,1.151,0.63,0.26,0,1
0,0,1,0,1.043,0.63,0.26,0,1
0,0,1,0,0.955,0.63,0.26,1,1
0,0,0,1,0.939,0.63,0.26,1,1
0,0,0,1,0.962,0.63,0.26,1,1
0,0,1,0,1.151,0.63,0.26,0,1
0,0,1,0,0.978,0.63,0.26,0,1
0,0,1,0,1.151,0.64,0.21,0,1
0,0,1,0,1.151,0.64,0.21,0,1
0,0,1,0,1.151,0.64,0.21,0,1
0,0,1,0,1.151,0.64,0.21,0,1
0,0,1,0,1.151,0.64,0.21,0,1
0,0,1,0,0.87,0.64,0.21,0,1
0,0,1,0,0.98,0.64,0.21,1,1
0,0,1,0,1.017,0.64,0.21,0,1
0,0,1,0,0.931,0.64,0.21,1,0
0,0,1,0,1.151,0.64,0.21,0,1
0,0,1,0,1.143,0.64,0.21,0,1
0,0,0,1,0.947,0.69,0.2,1,1
0,1,0,0,0.87,0.71,0.2,1,1
0,1,0,0,0.926,0.71,0.2,0,1
0,1,0,0,0.899,0.86,0.45,0,1
0,1,0,0,0.87,0.86,0.45,0,1
0,1,0,0,0.955,0.86,0.45,0,0
0,0,1,0,0.921,0.85,0.45,0,0
0,0,1,0,1.09,0.75,0.47,0,0
0,0,1,0,0.985,0.75,0.47,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.151,0.65,0.42,0,0
0,0,1,0,1.018,0.65,0.42,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.151,0.55,0.29,0,0
0,0,1,0,1.123,0.55,0.29,0,0
0,1,0,0,0.881,0.55,0.29,1,0
0,0,0,0,0.852,0.48,0.28,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.151,0.49,0.27,0,0
0,0,1,0,1.085,0.49,0.27,0,0
0,0,1,0,1.151,0.58,0.34,0,0
0,0,1,0,1.134,0.58,0.34,0,0
0,0,0,1,0.921,0.58,0.34,1,1
0,1,0,0,0.931,0.59,0.35,0,1
0,1,0,0,0.962,0.6,0.35,0,0
0,0,1,0,1.151,0.54,0.29,0,0
0,0,1,0,1.151,0.54,0.29,0,0
0,0,1,0,1.151,0.54,0.29,0,0
0,0,1,0,0.921,0.54,0.29,0,0
0,0,1,0,0.947,0.54,0.29,0,0
0,0,1,0,1.151,0.54,0.29,0,0
0,0,1,0,1.151,0.54,0.29,0,0
0,0,1,0,1.151,0.54,0.29,0,0
0,0,1,0,1.099,0.54,0.29,0,0
0,0,0,0,0.909,0.99,0.57,1,0
0,0,0,1,0.943,0.99,0.57,1,0
0,0,0,0,0.878,0.98,0.57,0,0
0,0,1,0,0.957,0.92,0.54,0,0
0,0,1,0,0.978,0.95,0.5,0,0
0,0,1,0,1.043,0.96,0.54,0,1
0,1,0,0,0.947,0.96,0.56,0,0
0,1,0,0,0.91,0.96,0.56,0,0
0,1,0,0,0.921,0.96,0.56,1,1
0,1,0,0,0.87,0.95,0.56,1,1
0,1,0,0,0.87,0.94,0.56,0,1
0,0,0,1,1.009,0.94,0.56,1,1
0,0,0,1,0.995,0.94,0.56,1,1
0,1,0,0,0.91,0.94,0.53,0,0
0,1,0,0,0.921,0.93,0.42,0,0
0,1,0,0,0.885,0.93,0.42,0,0
0,1,0,0,0.885,0.93,0.42,0,1
0,1,0,0,0.899,0.93,0.42,0,0
0,1,0,0,0.931,0.9,0.44,0,0
0,1,0,0,0.899,0.89,0.46,0,0
0,0,1,0,1.151,0.9,0.45,0,1
0,0,1,0,1.057,0.9,0.45,0,1
0,0,1,0,1.004,0.9,0.44,0,1
0,0,1,0,1.028,0.9,0.45,0,1
0,0,0,1,1,0.9,0.49,0,1
0,1,0,0,0.837,0.9,0.49,0,0
0,1,0,0,0.921,0.88,0.48,0,0
0,1,0,0,0.885,0.88,0.48,0,1
0,0,1,0,1.123,0.84,0.49,0,1
0,0,1,0,0.962,0.83,0.48,0,1
0,0,1,0,0.974,0.82,0.47,0,1
0,0,1,0,0.98,0.82,0.47,0,1
0,0,1,0,0.98,0.82,0.47,0,1
0,0,1,0,0.947,0.82,0.47,0,1
0,0,1,0,0.995,0.82,0.47,0,1
0,0,1,0,1.151,0.82,0.47,0,1
0,0,1,0,1.031,0.82,0.47,0,1
0,1,0,0,0.939,0.81,0.48,0,0
0,0,1,0,1.128,0.81,0.49,0,1
0,0,0,1,0.947,0.81,0.49,1,0
0,0,0,1,0.921,0.81,0.49,1,0
0,0,0,1,0.939,0.81,0.49,1,1
0,0,1,0,0.955,0.81,0.49,1,1
0,0,1,0,1.04,0.81,0.49,0,1
1,0,1,0,0.99,0.81,0.49,0,1
0,0,1,0,0.98,0.81,0.49,0,1
1,1,0,0,0.962,0.81,0.49,0,1
0,0,1,0,0.947,0.81,0.49,0,1
0,0,1,0,0.939,0.81,0.49,0,1
0,0,1,0,0.968,0.82,0.49,1,1
1,0,1,0,1.125,0.83,0.49,0,1
0,1,0,0,0.947,0.83,0.49,0,1
0,1,0,0,0.873,0.83,0.49,1,0
0,1,0,0,0.87,0.83,0.47,1,1
0,1,0,0,0.899,0.83,0.47,1,1
0,0,1,0,1.151,0.83,0.47,0,1
0,0,1,0,1.097,0.83,0.47,0,1
0,0,1,0,0.91,0.85,0.47,0,0
0,0,1,0,1.009,0.84,0.34,0,1
0,0,1,0,0.947,0.84,0.34,0,0
0,0,1,0,1.046,0.84,0.34,0,0
0,0,1,0,0.899,0.84,0.34,0,0
0,0,1,0,0.939,0.84,0.34,0,0
0,0,1,0,0.931,0.84,0.34,0,0
0,1,0,0,0.885,0.85,0.34,1,0
0,1,0,0,0.899,0.74,0.44,0,0
0,0,1,0,1.151,0.73,0.44,0,1
0,0,1,0,1.151,0.73,0.44,0,1
0,0,1,0,1.151,0.73,0.44,0,1
0,0,1,0,1.151,0.73,0.44,0,1
0,0,1,0,1.1,0.73,0.44,0,1
0,0,1,0,0.931,0.71,0.43,0,1
0,0,1,0,0.931,0.71,0.43,1,1
0,0,1,0,1.082,0.72,0.42,0,1
0,0,1,0,0.921,0.72,0.42,0,1
0,0,1,0,1.02,0.72,0.42,0,1
0,0,0,1,0.931,0.79,0.46,0,1
0,1,0,0,0.919,0.81,0.47,1,1
0,1,0,0,0.921,0.71,0.41,0,0
0,0,1,0,0.98,0.71,0.41,1,0
1,0,1,0,0.98,0.68,0.42,1,0
0,0,1,0,0.968,0.68,0.42,0,0
0,0,1,0,1.151,0.7,0.42,0,1
0,0,1,0,1.151,0.7,0.42,0,1
0,0,1,0,0.91,0.7,0.42,0,1
0,0,1,0,0.962,0.72,0.42,0,1
0,0,1,0,1.046,0.72,0.42,0,1
0,0,1,0,0.955,0.72,0.42,0,1
0,0,1,0,0.931,0.72,0.42,0,0
0,0,1,0,0.955,0.72,0.42,1,1
0,0,1,0,1.151,0.72,0.31,0,1
0,0,1,0,1.151,0.72,0.31,0,1
0,0,1,0,1.151,0.72,0.31,0,1
0,0,1,0,1.151,0.72,0.31,0,1
0,0,1,0,1.151,0.72,0.31,0,1
0,0,1,0,1.151,0.72,0.31,0,1
0,0,1,0,0.955,0.72,0.31,0,1
0,0,1,0,0.939,0.75,0.36,1,1
0,1,0,0,0.914,0.75,0.36,0,1
0,0,0,0,0.933,0.78,0.36,0,0
0,1,0,0,0.87,0.8,0.36,0,1
0,1,0,0,0.91,0.73,0.36,0,1
0,0,1,0,1.151,0.7,0.35,0,1
0,0,1,0,1.082,0.7,0.35,0,1
0,0,1,0,0.931,0.68,0.34,1,1
0,0,1,0,1.146,0.68,0.34,0,1
0,0,1,0,0.939,0.69,0.33,0,1
0,0,1,0,0.974,0.69,0.33,1,1
0,0,1,0,0.985,0.69,0.33,1,1
0,0,1,0,1.103,0.69,0.33,0,1
0,0,1,0,0.955,0.69,0.33,1,0
0,0,1,0,1.057,0.69,0.33,0,0
0,0,0,1,0.829,0.69,0.33,1,0
0,0,1,0,1.11,0.7,0.31,0,1
0,0,1,0,0.98,0.7,0.31,0,1
0,0,1,0,1.151,0.7,0.31,0,1
0,0,1,0,1.102,0.7,0.31,0,1
0,0,1,0,0.921,0.7,0.31,1,0
0,0,1,0,1.043,0.7,0.31,0,0
0,0,1,0,0.931,0.7,0.31,1,1
0,0,1,0,1.028,0.7,0.31,0,1
0,0,1,0,0.931,0.7,0.31,1,1
0,1,0,0,0.928,0.69,0.31,1,0
0,1,0,0,0.89,0.65,0.29,0,1
0,0,1,0,0.885,0.65,0.29,0,1
0,0,1,0,1.12,0.65,0.29,0,1
0,0,1,0,1,0.65,0.29,0,0
0,0,1,0,1.143,0.65,0.29,0,1
0,0,1,0,0.947,0.65,0.29,1,1
0,0,1,0,0.955,0.65,0.29,0,1
0,0,1,0,0.962,0.65,0.29,0,1
0,0,1,0,1.151,0.65,0.27,0,1
0,0,1,0,1.151,0.65,0.27,0,1
0,0,1,0,1.08,0.65,0.27,0,1
0,0,1,0,0.921,0.65,0.24,0,1
0,0,1,0,1.151,0.65,0.24,0,1
0,1,0,0,0.921,0.67,0.27,1,0
0,0,1,0,1.034,0.68,0.29,0,1
0,0,1,0,0.98,0.68,0.29,0,0
0,0,1,0,0.939,0.68,0.29,0,0
0,0,1,0,1.062,0.68,0.29,0,0
0,1,0,0,0.899,0.69,0.29,1,0
0,1,0,0,0.868,0.71,0.3,1,0
0,1,0,0,0.91,0.74,0.29,1,1
0,1,0,0,0.91,0.74,0.29,0,1
0,0,1,0,0.985,0.73,0.29,0,1
1,0,1,0,1.107,0.68,0.28,0,1
0,0,1,0,0.98,0.68,0.28,0,0
0,0,1,0,1.062,0.65,0.28,0,1
0,0,1,0,0.974,0.65,0.28,0,1
0,0,1,0,1.12,0.65,0.28,0,1
0,0,1,0,0.974,0.65,0.28,1,1
0,0,1,0,1.151,0.66,0.28,0,1
0,0,1,0,1.151,0.66,0.28,0,1
0,0,1,0,1.151,0.66,0.28,0,1
0,0,1,0,1.151,0.66,0.28,0,1
0,0,1,0,0.899,0.66,0.28,0,1
0,0,1,0,0.962,0.66,0.28,0,0
0,0,1,0,1.151,0.66,0.28,0,0
0,0,1,0,1.02,0.66,0.28,0,0
0,1,0,0,0.885,0.66,0.28,0,0
0,1,0,0,0.899,0.66,0.28,0,0
0,0,1,0,1.099,0.73,0.28,0,0
0,0,1,0,1.151,0.71,0.31,0,0
0,0,1,0,1.009,0.71,0.31,0,0
0,0,1,0,0.939,0.71,0.31,0,0
0,0,1,0,1.151,0.7,0.3,0,0
0,0,1,0,1.151,0.7,0.3,0,0
0,0,1,0,1.151,0.7,0.3,0,0
0,0,1,0,1.151,0.7,0.3,0,0
