ID,Month,Death,Roadway_Class,Road_surface,Road_section,Weather_condition,Light_condition
4139,3,0,3,2,1,2,2
4140,3,0,2,1,1,1,2
4141,3,0,4,1,3,1,1
4142,3,0,4,1,3,1,1
4143,3,0,1,1,3,1,1
4144,3,0,1,1,1,1,3
4145,3,0,1,1,3,1,1
4146,3,0,1,1,2,1,1
4147,3,0,1,1,1,1,2
4148,3,0,1,1,2,2,3
4149,3,0,4,1,3,1,2
4150,3,0,2,1,3,1,1
4151,3,0,2,2,2,1,1
4152,3,1,1,1,2,1,1
4153,3,0,1,1,2,1,1
4154,3,0,3,1,3,1,1
4155,3,0,2,1,2,1,1
4156,3,0,2,1,1,1,1
4157,3,0,4,1,3,1,1
4158,3,0,4,1,1,1,1
4159,3,1,1,1,1,1,2
4160,3,0,3,2,1,2,1
4161,3,1,1,1,1,1,1
4162,3,0,4,1,1,1,1
4163,3,1,4,1,1,3,1
4164,3,0,3,1,3,1,2
4165,3,1,1,1,1,1,1
4166,3,0,4,1,1,1,1
4167,3,0,4,1,1,1,1
4168,3,0,1,1,1,1,1
4169,3,1,1,1,1,1,3
4170,3,0,1,1,1,1,1
4171,3,0,1,1,1,1,2
4172,3,0,4,2,1,1,1
4173,3,0,3,1,1,1,1
4174,3,0,1,1,2,1,2
4175,3,0,1,1,1,1,1
4176,3,1,4,2,2,1,3
4177,3,0,3,2,3,3,1
4178,3,0,1,1,1,1,2
4179,3,0,4,1,3,1,1
4180,3,0,1,1,1,1,1
4181,3,0,4,1,3,1,1
4182,3,0,3,1,3,1,1
4183,3,0,4,1,1,1,1
4184,3,1,1,1,1,1,1
4185,3,0,3,1,1,1,1
4186,3,0,2,1,2,1,2
4187,3,0,1,1,3,1,1
4188,3,0,3,1,3,1,1
4189,3,0,3,1,1,2,2
4190,3,0,4,1,3,1,1
4191,3,0,1,1,3,1,2
4192,3,0,1,1,1,1,1
4193,3,1,1,1,1,1,1
4194,3,0,1,1,3,1,3
4195,3,0,4,1,1,1,1
4196,3,0,1,1,1,1,3
4197,3,0,3,1,3,1,1
4198,3,0,3,1,1,1,1
4199,3,0,2,1,1,1,2
4200,3,0,1,1,1,1,1
4201,3,0,4,2,1,3,1
4202,3,1,1,1,1,1,2
4203,3,0,4,1,1,1,1
4204,3,0,1,1,3,1,1
4205,3,1,1,1,1,1,1
4206,3,0,3,2,1,2,2
4207,3,0,3,1,1,1,3
4208,3,0,3,1,1,1,1
4209,3,0,1,1,1,1,1
4210,3,0,1,1,1,1,1
4211,3,0,2,1,1,1,1
4212,3,0,2,1,1,1,1
4213,3,0,3,1,1,2,2
4214,3,1,2,1,3,1,1
4215,3,0,1,1,3,1,1
4216,3,0,3,2,1,2,2
4217,3,0,1,1,3,1,1
4218,3,1,1,1,1,1,2
4219,3,0,4,1,1,1,1
4220,3,1,4,1,3,1,1
4221,3,0,1,1,3,1,1
4222,3,0,3,2,1,2,2
4223,3,0,1,1,1,1,2
4224,3,1,1,1,3,1,1
4225,3,0,1,1,3,1,1
4226,3,1,1,1,3,1,1
4227,3,0,4,1,3,1,1
4228,3,0,1,1,1,1,1
4229,3,0,4,1,1,1,1
4230,3,0,1,2,1,2,2
4231,3,0,1,1,1,1,2
4232,3,0,4,1,1,1,1
4233,3,0,1,1,1,1,1
4234,3,0,1,1,1,1,1
4235,3,0,4,1,1,1,1
4236,3,1,1,1,1,1,1
4237,3,1,3,1,1,1,1
4238,3,0,1,1,3,1,1
4239,3,0,4,2,1,2,2
4240,3,0,1,1,1,1,1
4241,3,0,1,1,1,2,2
4242,3,1,2,1,2,1,1
4243,3,0,2,1,1,1,2
4244,3,1,4,2,2,3,2
4245,3,0,4,1,1,1,1
4246,3,0,3,1,3,1,1
4247,3,0,2,1,1,1,2
4248,3,0,3,1,1,1,1
4249,3,1,1,1,1,1,2
4250,3,0,1,1,2,1,3
4251,3,0,3,1,1,1,3
4252,3,1,2,1,1,1,1
4253,3,0,3,2,1,2,2
4254,3,0,3,1,1,2,2
4255,3,0,2,1,1,1,1
4256,3,0,2,1,1,1,1
4257,3,0,3,1,1,1,1
4258,3,1,1,1,2,1,1
4259,3,0,1,1,1,1,2
4260,3,1,1,1,3,1,3
4261,3,1,1,1,1,1,2
4262,3,0,1,1,2,1,1
4263,3,0,3,2,1,3,1
4264,3,0,1,1,1,2,2
4265,3,0,1,1,1,1,1
4266,3,0,4,1,1,2,2
4267,3,1,2,1,1,1,1
4268,3,1,1,1,1,1,1
4269,3,1,1,1,1,1,1
4270,3,0,2,1,1,1,3
4271,3,0,1,1,1,1,1
4272,3,0,1,1,1,2,1
4273,3,0,1,1,1,1,1
4274,3,0,1,1,1,1,1
4275,3,0,4,1,1,1,1
4276,3,0,4,1,1,1,1
4277,3,2,2,1,1,1,1
4278,3,1,1,1,1,1,1
4279,3,0,1,2,1,2,2
4280,3,0,1,1,2,1,1
4281,3,1,1,1,1,1,1
4282,3,0,3,1,1,1,1
4283,3,1,1,1,3,1,1
4284,3,0,1,1,1,2,2
4285,3,0,4,1,1,2,2
4286,3,1,1,1,3,1,1
4287,3,0,4,1,1,1,1
4288,3,0,4,1,1,2,2
4289,3,1,1,1,1,1,1
4290,3,1,3,1,1,1,2
4291,3,1,1,1,1,1,3
4292,3,0,4,1,1,1,2
4293,3,0,4,1,1,1,1
4294,3,0,3,1,1,1,1
4295,3,0,2,1,2,1,2
4296,3,0,3,1,3,1,1
4297,3,0,1,2,1,2,2
4298,3,0,3,1,1,1,1
4299,3,0,4,1,1,1,3
4300,3,0,3,2,1,2,2
4301,3,0,1,1,3,2,2
4302,3,0,3,1,1,1,1
4303,3,0,4,1,1,1,1
4304,3,1,3,1,1,1,2
4305,3,1,1,1,1,1,1
4306,3,1,2,1,1,1,2
4307,3,1,4,2,1,2,1
4308,3,0,3,1,1,2,2
4309,3,0,4,1,3,1,1
4310,3,1,1,1,2,1,2
4311,3,0,1,1,1,1,1
4312,3,0,1,1,1,1,3
4313,3,0,1,1,1,1,1
4314,3,0,1,1,1,1,3
4315,3,0,3,1,1,1,1
4316,3,0,1,1,1,1,1
4317,3,0,4,1,1,1,3
4318,3,0,4,1,1,1,1
4319,3,0,3,1,1,1,1
4320,3,0,2,1,1,2,2
4321,3,1,1,1,1,1,1
4322,3,2,2,1,2,1,1
4323,3,0,2,1,1,1,2
4324,3,1,1,1,1,1,1
4325,3,0,4,1,3,1,1
4326,3,0,2,1,3,1,1
4327,3,0,1,1,1,1,2
4328,3,0,4,1,1,1,1
4329,3,0,3,2,1,2,2
4330,3,1,3,1,1,1,1
4331,3,1,3,1,1,1,1
4332,3,0,1,1,1,1,2
4333,3,1,1,1,1,1,1
4334,3,0,2,1,1,1,2
4335,3,1,1,1,3,1,1
4336,3,0,1,1,1,1,2
4337,3,0,4,1,1,1,1
4338,3,0,3,1,1,1,2
4339,3,0,3,1,1,1,1
4340,3,1,2,1,2,1,2
4341,3,0,1,1,1,1,1
4342,3,0,3,1,1,1,1
4343,3,0,2,1,1,1,1
4344,3,0,4,1,1,1,1
4345,3,1,1,1,1,1,3
4346,3,1,1,1,1,1,2
4347,3,1,3,1,3,1,1
4348,3,0,1,1,1,1,1
4349,3,2,1,1,2,1,2
4350,3,1,2,1,1,1,2
4351,3,0,1,1,1,1,1
4352,3,1,1,1,1,1,3
4353,3,1,4,1,1,1,1
4354,3,1,2,1,1,1,1
4355,3,1,1,1,2,1,1
4356,3,1,1,1,1,1,1
4357,3,1,1,1,1,1,1
4358,3,0,3,1,1,1,1
4359,3,1,3,1,3,1,1
4360,3,0,1,1,1,1,2
4361,3,0,4,1,1,1,1
4362,3,1,4,2,1,1,3
4363,3,0,3,1,1,1,2
4364,3,0,1,1,1,1,1
4365,3,0,1,1,1,1,3
4366,3,0,4,1,1,1,3
4367,3,0,1,1,3,1,2
4368,3,0,1,1,3,1,1
4369,3,0,3,1,1,1,1
4370,3,0,1,1,1,1,1
4371,3,0,1,1,1,1,1
4372,3,0,1,1,3,1,1
4373,3,1,4,1,1,1,2
4374,3,0,1,1,1,1,1
4375,3,0,1,1,1,1,2
4376,3,0,1,1,1,1,3
4377,3,0,4,1,2,1,3
4378,3,0,4,1,1,1,2
4379,3,0,1,1,1,1,1
4380,3,0,1,1,1,1,1
4381,3,0,1,1,1,1,2
4382,3,0,1,1,1,1,1
4383,3,0,1,1,1,1,1
4384,3,0,4,1,1,1,1
4385,3,0,1,1,1,1,1
4386,3,5,1,1,1,1,3
4387,3,1,1,1,3,1,1
4388,3,0,2,1,1,1,1
4389,3,1,2,2,3,2,2
4390,3,0,1,1,3,1,1
4391,3,0,2,1,1,1,1
4392,3,1,1,1,3,1,2
4393,3,0,4,1,2,1,1
4394,3,0,4,1,1,1,1
4395,3,0,3,1,1,1,2
4396,3,1,1,1,1,1,2
4397,3,0,1,1,1,1,1
4398,3,0,3,1,1,1,1
4399,3,0,1,1,2,1,2
4400,3,0,1,2,1,2,2
4401,3,0,4,1,1,1,3
4402,3,0,1,1,1,1,1
4403,3,0,4,1,1,1,2
4404,3,0,4,1,1,1,2
4405,3,0,3,1,1,1,1
4406,3,1,4,1,3,1,1
4407,3,0,1,2,1,2,2
4408,3,0,4,1,3,1,1
4409,3,0,1,1,2,1,3
4410,3,0,4,1,1,1,3
4411,3,0,4,1,3,1,1
4412,3,0,3,1,3,1,2
4413,3,0,1,1,1,1,1
4414,3,1,1,1,3,1,1
4415,3,1,1,1,1,1,1
4416,3,0,4,1,2,1,1
4417,3,0,1,1,1,1,2
4418,3,0,2,1,2,1,1
4419,3,1,4,1,1,1,1
4420,3,0,3,1,1,1,1
4421,3,0,1,1,1,1,1
4422,3,1,1,1,1,1,2
4423,3,0,3,1,3,1,3
4424,3,0,4,1,1,2,2
4425,3,0,3,1,1,1,2
4426,3,0,1,1,1,1,1
4427,3,0,4,1,1,1,1
4428,3,0,4,2,1,2,2
4429,3,0,4,2,1,1,2
4430,3,0,4,2,1,2,2
4431,3,0,4,1,1,1,1
4432,3,0,4,2,1,2,2
4433,3,0,1,1,1,2,2
4434,3,0,4,1,1,1,1
4435,3,0,4,1,1,1,1
4436,3,0,1,2,1,2,2
4437,3,1,1,1,1,1,1
4438,3,0,2,1,2,1,1
4439,3,0,2,1,1,1,1
4440,3,1,1,1,1,1,1
4441,3,0,4,1,1,2,2
4442,3,0,3,2,1,2,2
4443,3,1,1,2,2,1,1
4444,3,0,1,1,3,1,1
4445,3,0,3,1,1,1,1
4446,3,0,3,1,1,1,1
4447,3,0,4,1,1,1,1
4448,3,0,2,1,1,1,2
4449,3,1,1,1,3,1,1
4450,3,0,4,1,2,1,3
4451,3,0,3,2,1,2,2
4452,3,0,1,1,3,1,1
4453,3,1,1,1,1,1,1
4454,3,1,1,1,2,1,1
4455,3,1,2,1,1,1,1
4456,3,0,1,1,1,1,1
4457,3,0,4,1,1,1,3
4458,3,1,1,1,1,1,1
4459,3,0,1,1,1,1,2
4460,3,1,1,1,2,1,2
4461,3,0,3,1,3,1,1
4462,3,0,1,1,1,1,2
4463,3,0,1,1,3,1,1
4464,3,0,2,1,1,1,2
4465,3,1,1,1,1,1,2
4466,3,0,4,1,3,1,1
4467,3,2,3,2,1,3,1
4468,3,0,4,1,1,2,2
4469,3,1,4,2,3,1,1
4470,3,0,1,1,3,1,1
4471,3,0,4,1,1,1,1
4472,3,0,1,1,1,1,1
4473,3,1,1,1,1,1,1
4474,3,0,4,1,1,1,3
4475,3,0,4,1,1,1,1
4476,3,0,4,1,1,1,1
4477,3,0,1,1,3,1,1
4478,3,0,4,1,1,1,3
4479,3,0,1,1,1,1,1
4480,3,0,4,1,1,1,3
4481,3,0,1,1,3,1,2
4482,3,0,1,1,3,1,2
4483,3,0,1,1,3,1,1
4484,3,1,3,1,3,1,1
4485,3,0,4,1,1,1,3
4486,3,1,2,1,3,1,1
4487,3,1,1,1,1,1,1
4488,3,1,1,1,1,1,1
4489,3,0,3,1,1,1,1
4490,3,0,4,1,1,1,1
4491,3,0,4,1,2,1,3
4492,3,0,3,1,1,2,1
4493,3,0,1,1,1,2,2
4494,3,0,4,1,3,1,3
4495,3,0,3,1,1,1,2
4496,3,1,1,1,1,1,1
4497,3,0,4,1,3,1,2
4498,3,0,4,1,1,1,1
4499,3,1,3,1,3,1,2
4500,3,1,1,1,1,1,1
4501,3,1,1,1,1,1,1
4502,3,0,4,1,1,1,1
4503,3,0,4,1,1,1,1
4504,3,0,4,1,1,2,2
4505,3,1,1,1,1,2,3
4506,3,1,1,1,1,1,3
4507,3,0,4,1,1,2,2
4508,3,0,4,1,1,1,1
4509,3,1,4,1,1,1,1
4510,3,0,4,1,1,2,2
4511,3,0,3,1,1,1,1
4512,3,0,4,1,1,1,1
4513,3,1,1,1,1,1,1
4514,3,0,3,1,1,1,1
4515,3,0,3,1,1,2,2
4516,3,0,4,1,1,2,2
4517,3,0,1,1,3,1,1
4518,3,0,3,1,3,1,1
4519,3,0,1,1,3,1,2
4520,3,1,4,1,1,2,2
4521,3,0,1,1,1,1,2
4522,3,0,2,1,1,1,1
4523,3,0,4,1,1,1,2
4524,3,0,3,1,1,1,2
4525,3,0,1,1,2,1,3
4526,3,0,1,1,1,1,3
4527,3,0,4,1,1,2,2
4528,3,0,3,1,1,1,1
4529,3,0,3,1,1,2,2
4530,3,1,4,1,1,1,1
4531,3,0,1,1,1,1,3
4532,3,1,1,1,1,1,2
4533,3,1,1,1,1,1,2
4534,3,1,3,1,2,1,1
4535,3,1,1,1,1,1,1
4536,3,0,3,1,3,1,2
4537,3,1,1,1,1,1,1
4538,3,1,1,1,1,1,1
4539,3,1,2,1,1,1,1
4540,3,1,1,1,1,2,2
4541,3,0,4,1,1,1,2
4542,3,1,1,1,1,1,3
4543,3,1,1,1,1,1,1
4544,3,0,4,1,1,1,2
4545,3,0,1,1,1,1,1
4546,3,0,1,1,1,1,1
4547,3,0,1,1,1,1,1
4548,3,0,1,2,1,2,2
4549,3,0,1,1,1,1,1
4550,3,0,1,1,1,1,1
4551,3,0,2,1,1,1,1
4552,3,0,4,1,1,1,1
4553,3,0,1,1,1,1,1
4554,3,0,1,1,1,1,1
4555,3,0,4,1,1,1,1
4556,3,0,3,1,1,1,1
4557,3,0,4,1,1,1,1
4558,3,0,2,1,1,1,1
4559,3,0,1,1,1,1,3
4560,3,0,4,1,1,1,1
4561,3,0,1,1,1,1,1
4562,3,0,4,1,1,2,2
4563,3,0,1,1,2,1,1
4564,3,0,2,1,3,2,3
4565,3,1,1,1,1,1,2
4566,3,0,4,1,1,2,2
4567,3,0,3,1,1,1,1
4568,3,0,1,1,1,1,1
4569,3,1,1,1,1,1,1
4570,3,0,1,1,1,1,2
4571,3,0,3,1,1,1,1
4572,3,1,1,1,1,1,1
4573,3,0,1,1,1,2,2
4574,3,0,2,1,3,1,1
4575,3,0,1,1,1,1,1
4576,3,0,1,1,3,1,2
4577,3,1,1,1,1,1,1
4578,3,0,4,1,1,1,1
4579,3,1,1,1,2,1,1
4580,3,1,1,1,1,1,1
4581,3,0,1,1,1,1,1
4582,3,0,3,1,1,2,2
4583,3,0,1,1,1,1,2
4584,3,0,1,1,1,1,1
4585,3,1,3,1,3,1,1
4586,3,1,1,1,1,1,2
4587,3,0,3,1,3,1,1
4588,3,0,1,1,3,1,1
4589,3,1,1,1,1,1,1
4590,3,0,3,1,1,1,1
4591,3,0,1,1,3,1,2
4592,3,0,4,1,1,1,2
4593,3,0,4,1,1,1,1
4594,3,4,1,1,1,1,1
4595,3,0,3,1,1,1,1
4596,3,0,4,1,1,1,1
4597,3,0,3,1,1,1,1
4598,3,1,1,1,1,1,1
4599,3,1,1,1,1,1,1
4600,3,0,4,1,1,1,1
4601,3,1,1,1,1,1,3
4602,3,0,1,1,3,1,1
4603,3,1,4,1,3,1,1
4604,3,0,4,1,1,1,1
4605,3,0,1,2,1,2,2
4606,3,0,1,1,1,1,1
4607,3,0,4,1,1,1,2
4608,3,1,3,1,1,1,1
4609,3,1,2,1,2,1,2
4610,3,0,1,1,3,1,1
4611,3,0,1,1,1,1,1
4612,3,0,1,1,1,1,2
4613,3,6,1,2,1,3,3
4614,3,0,4,1,1,1,1
4615,3,1,1,1,1,1,1
4616,3,1,4,1,1,1,3
4617,3,1,1,1,1,1,1
4618,3,1,4,1,1,1,3
4619,3,0,1,1,3,1,2
4620,3,0,3,1,1,1,1
4621,3,0,1,1,1,1,1
4622,3,0,2,2,1,2,3
4623,3,1,1,1,3,1,2
4624,3,0,4,1,1,2,2
4625,3,0,4,1,1,2,2
4626,3,0,4,1,1,1,1
4627,3,1,1,2,1,2,3
4628,3,0,1,1,2,1,1
4629,3,0,4,1,1,2,2
4630,3,0,4,1,1,1,2
4631,3,0,2,1,1,1,1
4632,3,0,1,1,1,1,1
4633,3,0,1,1,1,1,1
4634,3,0,4,1,1,2,2
4635,3,0,4,1,1,1,1
4636,3,0,3,1,1,2,2
4637,3,0,1,1,1,1,1
4638,3,0,4,1,1,1,1
4639,3,0,2,1,1,1,1
4640,3,0,4,1,1,1,1
4641,3,0,4,1,1,1,1
4642,3,0,1,1,1,1,1
4643,3,1,2,1,3,1,1
4644,3,0,1,1,2,1,1
4645,3,0,4,2,1,2,2
4646,3,0,4,1,1,2,2
4647,3,0,2,1,1,2,1
4648,3,0,1,1,1,1,1
4649,3,1,1,1,1,1,2
4650,3,0,4,1,1,1,1
4651,3,0,4,1,1,1,1
4652,3,0,3,1,1,2,2
4653,3,0,4,1,2,2,2
4654,3,0,4,1,1,2,2
4655,3,0,4,1,1,1,1
4656,3,0,4,1,1,2,2
4657,3,0,1,2,1,2,2
4658,3,0,1,1,1,1,1
4659,3,0,2,1,1,1,1
4660,3,1,1,1,1,1,1
4661,3,0,1,1,1,1,1
4662,3,0,1,1,1,1,2
4663,3,0,4,1,1,1,1
4664,3,1,3,1,1,1,1
4665,3,1,1,1,1,1,1
4666,3,1,1,1,3,1,2
4667,3,1,1,1,1,1,3
4668,3,0,1,1,1,1,1
4669,3,0,1,1,1,1,1
4670,3,1,4,1,3,1,1
4671,3,1,1,1,2,1,2
4672,3,0,4,1,2,1,1
4673,3,0,4,1,1,1,1
4674,3,0,1,1,2,1,2
4675,3,1,1,1,1,1,1
4676,3,1,1,1,2,1,1
4677,3,0,4,1,1,1,2
4678,3,0,2,1,1,1,3
4679,3,1,1,1,2,1,1
4680,3,1,1,1,1,1,1
4681,3,1,2,1,2,1,3
4682,3,1,1,1,1,1,1
4683,3,1,1,1,1,1,1
4684,3,1,1,1,1,1,3
4685,3,1,4,1,2,1,3
4686,3,1,4,1,1,1,1
4687,3,2,3,1,3,1,1
4688,3,0,4,1,1,1,1
4689,3,0,1,1,1,1,1
4690,3,0,1,1,1,1,1
4691,3,0,1,1,1,2,2
4692,3,1,3,1,1,1,1
4693,3,0,4,1,1,1,1
4694,3,0,4,2,1,2,2
4695,3,0,4,2,1,2,2
4696,3,0,2,2,1,2,2
4697,3,0,1,1,1,1,1
4698,3,0,4,1,1,2,2
4699,3,0,4,1,1,1,1
4700,3,0,1,2,1,2,2
4701,3,0,3,1,1,2,2
4702,3,0,4,1,1,1,2
4703,3,0,1,1,1,2,2
4704,3,0,1,1,1,1,1
4705,3,0,1,2,1,2,2
4706,3,0,1,2,1,2,2
4707,3,0,4,1,1,1,1
4708,3,0,4,1,1,1,1
4709,3,0,4,2,1,2,2
4710,3,0,4,1,1,1,1
4711,3,0,4,2,1,2,2
4712,3,0,4,1,1,1,1
4713,3,0,4,1,1,2,2
4714,3,0,1,1,2,1,2
4715,3,0,4,1,1,1,1
4716,3,0,4,1,1,1,1
4717,3,0,4,1,1,1,2
4718,3,1,1,1,1,1,1
4719,3,0,3,1,3,1,1
4720,3,0,3,1,1,1,1
4721,3,0,3,1,1,1,2
4722,3,1,4,1,1,1,2
4723,3,1,3,1,1,1,1
4724,3,0,1,1,1,1,1
4725,3,0,4,1,1,1,1
4726,3,0,4,1,1,1,1
4727,3,0,4,1,1,1,1
4728,3,1,1,1,1,1,2
4729,3,1,1,1,3,1,3
4730,3,0,1,2,1,2,2
4731,3,0,1,1,1,1,1
4732,3,1,1,2,1,3,1
4733,3,0,3,1,1,1,3
4734,3,0,4,1,1,1,2
4735,3,0,1,1,1,1,2
4736,3,0,1,1,3,1,1
4737,3,1,1,1,1,1,1
4738,3,0,3,2,1,2,2
4739,3,0,4,1,1,1,1
4740,3,0,2,1,1,1,3
4741,3,0,3,1,1,1,1
4742,3,0,2,1,1,1,2
4743,3,0,3,1,1,2,1
4744,3,1,3,1,3,1,1
4745,3,0,4,1,1,1,2
4746,3,0,1,1,1,1,1
4747,3,0,4,2,1,2,2
4748,3,0,1,1,1,1,1
4749,3,0,1,1,1,1,1
4750,3,0,4,1,1,1,1
4751,3,0,4,1,1,1,1
4752,3,0,4,1,1,1,1
4753,3,0,4,1,1,1,1
4754,3,1,1,1,3,1,1
4755,3,0,1,1,1,1,1
4756,3,1,1,1,1,1,1
4757,3,1,1,1,1,1,1
4758,3,0,4,1,1,1,1
4759,3,0,3,1,1,1,1
4760,3,0,1,1,1,1,1
4761,3,0,4,1,1,1,2
4762,3,0,1,1,1,1,3
4763,3,0,1,1,1,1,2
4764,3,0,1,1,1,2,2
4765,3,0,1,1,1,2,2
4766,3,0,4,1,1,1,1
4767,3,1,1,1,1,1,2
4768,3,0,2,1,1,1,1
4769,3,0,4,1,1,1,1
4770,3,0,4,1,1,2,2
4771,3,1,1,1,1,1,2
4772,3,1,1,1,2,1,1
4773,3,1,1,1,1,1,2
4774,3,0,4,1,1,1,1
4775,3,0,4,1,1,1,1
4776,3,1,2,2,3,1,1
4777,3,0,4,1,1,1,3
4778,3,1,1,1,1,1,1
4779,3,2,1,1,1,1,2
4780,3,0,3,1,1,1,1
4781,3,0,3,2,1,2,2
4782,3,0,1,1,1,1,1
4783,3,1,2,1,3,1,3
4784,3,0,1,1,3,1,1
4785,3,1,1,1,1,1,1
4786,3,0,1,2,1,2,2
4787,3,0,1,1,1,1,1
4788,3,0,1,1,3,1,1
4789,3,0,2,1,1,1,2
4790,3,1,1,1,1,1,1
4791,3,1,1,1,1,1,3
4792,3,0,1,1,1,1,2
4793,3,0,4,1,1,1,1
4794,3,0,1,1,3,1,1
4795,3,1,1,1,1,1,1
4796,3,0,3,1,1,1,2
4797,3,1,1,1,1,1,1
4798,3,0,1,1,1,1,2
4799,3,0,4,1,3,1,1
4800,3,0,1,1,1,1,1
4801,3,0,1,1,1,1,3
4802,3,0,1,1,1,1,3
4803,3,0,1,1,3,1,1
4804,3,0,4,1,1,1,1
4805,3,1,3,1,1,1,1
4806,3,1,1,1,1,1,1
4807,3,1,1,1,2,1,3
4808,3,0,1,1,1,1,1
4809,3,1,2,1,1,1,1
4810,3,2,1,1,1,1,1
4811,3,1,1,1,1,1,1
4812,3,1,1,1,1,1,1
4813,3,0,2,1,3,1,2
4814,3,1,1,1,3,1,2
4815,3,0,1,1,1,1,2
4816,3,1,2,1,1,1,1
4817,3,0,4,1,3,1,1
4818,3,0,4,1,3,1,1
4819,3,0,3,1,3,1,1
4820,3,0,1,1,1,1,2
4821,3,0,3,1,1,1,2
4822,3,1,1,1,1,1,3
4823,3,1,1,1,1,1,3
4824,3,0,4,1,1,1,3
4825,3,0,4,1,1,2,2
4826,3,0,2,1,1,1,1
4827,3,1,1,1,1,1,2
4828,3,0,4,1,3,1,2
4829,3,0,4,1,3,1,1
4830,3,1,2,2,3,3,3
4831,3,0,2,1,1,1,2
4832,3,0,2,1,3,1,1
4833,3,0,4,1,1,2,3
4834,3,0,4,1,1,1,1
4835,3,1,4,1,1,1,2
4836,3,1,4,1,2,1,1
4837,3,0,4,2,1,3,3
4838,3,0,1,1,2,1,2
4839,3,0,4,1,1,1,3
4840,3,1,1,1,1,1,1
4841,3,1,1,1,3,1,1
4842,3,0,2,1,1,1,3
4843,3,0,4,1,1,1,1
4844,3,0,4,1,1,1,1
4845,3,0,4,1,1,1,1
4846,3,0,4,1,1,2,3
4847,3,1,1,1,1,1,1
4848,3,1,1,1,1,1,1
4849,3,2,2,1,2,1,1
4850,3,0,4,1,1,1,1
4851,3,0,1,1,3,1,2
4852,3,0,4,1,1,1,3
4853,3,0,3,1,1,1,1
4854,3,1,1,1,1,1,1
4855,3,1,1,1,1,1,1
4856,3,1,1,1,3,1,3
4857,3,1,1,1,3,1,2
4858,3,2,1,1,3,1,2
4859,3,1,4,1,3,1,1
4860,3,1,2,1,1,1,1
4861,3,1,1,1,1,1,3
4862,3,1,1,1,1,1,3
4863,3,1,1,1,1,1,1
4864,3,1,1,1,1,1,1
4865,3,1,1,1,1,1,1
4866,3,1,1,1,1,1,1
4867,3,1,1,1,1,1,1
4868,3,1,1,1,1,1,3
4869,3,1,1,1,1,1,3
4870,3,2,1,1,1,1,1
4871,3,1,1,1,1,1,1
4872,3,2,1,1,1,1,1
4873,3,1,1,1,1,1,3
4874,3,1,2,1,1,2,1
4875,3,1,1,1,1,1,1
4876,3,1,1,1,1,1,1
4877,3,0,1,1,2,1,2
4878,3,0,4,1,1,1,3
4879,3,1,1,1,1,1,1
4880,3,1,1,1,1,1,1
4881,3,1,2,1,1,1,3
4882,3,1,3,1,3,1,2
4883,3,1,1,1,1,1,1
4884,3,1,1,1,2,1,1
4885,3,0,1,1,1,1,1
4886,3,0,3,1,3,1,2
4887,3,0,4,1,1,1,2
4888,3,0,4,1,1,2,2
4889,3,0,4,1,1,1,1
4890,3,0,1,1,1,1,1
4891,3,6,1,1,2,1,1
4892,3,1,4,1,1,1,3
4893,3,0,4,1,1,1,1
4894,3,0,1,1,1,1,1
4895,3,0,4,1,3,1,1
4896,3,0,1,1,2,1,1
4897,3,0,1,1,1,1,3
4898,3,0,1,1,1,1,2
4899,3,0,4,1,1,1,1
4900,3,0,4,1,1,1,2
4901,3,0,4,1,1,1,1
4902,3,0,1,1,3,1,1
4903,3,1,2,1,3,1,1
4904,3,0,1,1,3,1,1
4905,3,1,1,1,1,1,1
4906,3,1,1,1,1,1,1
4907,3,1,2,2,1,3,3
4908,3,0,3,1,1,1,1
4909,3,1,1,1,1,1,3
4910,3,1,2,1,2,1,3
4911,3,1,1,1,1,1,1
4912,3,1,1,1,1,1,1
4913,3,1,1,1,1,1,1
4914,3,1,1,1,1,1,1
4915,3,0,1,1,3,1,1
4916,3,1,1,1,1,1,1
4917,3,1,1,1,1,1,1
4918,3,2,2,1,3,1,1
4919,3,1,2,1,2,1,1
4920,3,0,4,1,1,1,2
4921,3,0,4,1,1,1,1
4922,3,0,2,1,1,1,3
4923,3,1,1,1,1,1,1
4924,3,3,1,2,2,3,1
4925,3,1,1,1,1,1,1
4926,3,0,1,1,3,1,1
4927,3,1,1,1,3,1,2
4928,3,0,3,1,3,1,1
4929,3,0,4,1,1,2,2
4930,3,0,1,1,3,1,2
4931,3,0,4,1,1,1,1
4932,3,0,4,1,1,1,1
4933,3,0,2,1,1,1,3
4934,3,0,3,1,2,1,1
4935,3,1,4,1,1,1,1
4936,3,1,1,1,1,1,1
4937,3,1,1,1,1,1,2
4938,3,0,3,1,1,1,1
4939,3,1,1,1,1,1,1
4940,3,0,2,1,3,1,1
4941,3,0,2,1,1,1,1
4942,3,0,1,1,1,1,1
4943,3,1,1,1,1,1,2
4944,3,1,2,1,1,1,2
4945,3,0,2,1,1,1,1
4946,3,0,2,1,1,1,1
4947,3,0,1,1,1,1,1
4948,3,0,3,1,1,1,1
4949,3,1,1,1,1,1,2
4950,3,0,1,1,3,1,1
4951,3,0,1,1,1,1,3
4952,3,0,2,1,1,1,1
4953,3,0,1,1,3,1,1
4954,3,0,2,1,3,1,1
4955,3,0,1,1,1,1,1
4956,3,0,1,1,3,1,1
4957,3,0,3,1,3,1,1
4958,3,1,1,1,1,1,1
4959,3,1,3,1,1,1,2
